No.s    Time            T1      T2      T1-T2   Unit
541	22:27:01	6.2	----	----	C	
542	22:27:16	6.1	----	----	C	
543	22:27:31	6.1	----	----	C	
544	22:27:46	6.1	----	----	C	
545	22:28:01	6.1	----	----	C	
546	22:28:16	6.1	----	----	C	
547	22:28:31	6.1	----	----	C	
548	22:28:46	6.1	----	----	C	
549	22:29:01	6.1	----	----	C	
550	22:29:16	6.1	----	----	C	
551	22:29:31	6.1	----	----	C	
552	22:29:46	6.1	----	----	C	
553	22:30:01	6.1	----	----	C	
554	22:30:16	6.0	----	----	C	
555	22:30:31	6.1	----	----	C	
556	22:30:46	6.1	----	----	C	
557	22:31:01	6.1	----	----	C	
558	22:31:16	6.1	----	----	C	
559	22:31:31	6.1	----	----	C	
560	22:31:46	6.1	----	----	C	
561	22:32:01	6.1	----	----	C	
562	22:32:16	6.1	----	----	C	
563	22:32:31	6.0	----	----	C	
564	22:32:46	6.0	----	----	C	
565	22:33:01	6.0	----	----	C	
566	22:33:16	6.0	----	----	C	
567	22:33:31	6.0	----	----	C	
568	22:33:46	6.1	----	----	C	
569	22:34:01	6.1	----	----	C	
570	22:34:16	6.0	----	----	C	
571	22:34:31	6.0	----	----	C	
572	22:34:46	6.1	----	----	C	
573	22:35:01	6.0	----	----	C	
574	22:35:16	6.0	----	----	C	
575	22:35:31	5.9	----	----	C	
576	22:35:46	5.9	----	----	C	
577	22:36:01	6.0	----	----	C	
578	22:36:16	6.0	----	----	C	
579	22:36:31	6.0	----	----	C	
580	22:36:46	6.0	----	----	C	
581	22:37:01	5.9	----	----	C	
582	22:37:16	5.9	----	----	C	
583	22:37:31	5.9	----	----	C	
584	22:37:46	6.0	----	----	C	
585	22:38:01	5.9	----	----	C	
586	22:38:16	5.9	----	----	C	
587	22:38:31	5.9	----	----	C	
588	22:38:46	5.9	----	----	C	
589	22:39:01	5.9	----	----	C	
590	22:39:16	5.9	----	----	C	
591	22:39:31	5.9	----	----	C	
592	22:39:46	5.9	----	----	C	
593	22:40:01	5.9	----	----	C	
594	22:40:16	5.9	----	----	C	
595	22:40:31	5.9	----	----	C	
596	22:40:46	5.9	----	----	C	
597	22:41:01	5.9	----	----	C	
598	22:41:16	5.9	----	----	C	
599	22:41:31	5.9	----	----	C	
600	22:41:46	5.9	----	----	C	
601	22:42:01	5.9	----	----	C	
602	22:42:16	5.9	----	----	C	
603	22:42:31	5.8	----	----	C	
604	22:42:46	5.8	----	----	C	
605	22:43:01	5.9	----	----	C	
606	22:43:16	5.8	----	----	C	
607	22:43:31	5.8	----	----	C	
608	22:43:46	5.9	----	----	C	
609	22:44:01	5.8	----	----	C	
610	22:44:16	5.8	----	----	C	
611	22:44:31	5.8	----	----	C	
612	22:44:46	5.8	----	----	C	
613	22:45:01	5.7	----	----	C	
614	22:45:16	5.7	----	----	C	
615	22:45:31	5.7	----	----	C	
616	22:45:46	5.8	----	----	C	
617	22:46:01	5.7	----	----	C	
618	22:46:16	5.7	----	----	C	
619	22:46:31	5.7	----	----	C	
620	22:46:46	5.7	----	----	C	
621	22:47:01	5.8	----	----	C	
622	22:47:16	5.8	----	----	C	
623	22:47:31	5.8	----	----	C	
624	22:47:46	5.8	----	----	C	
625	22:48:01	5.8	----	----	C	
626	22:48:16	5.7	----	----	C	
627	22:48:31	5.7	----	----	C	
628	22:48:46	5.7	----	----	C	
629	22:49:01	5.7	----	----	C	
630	22:49:16	5.7	----	----	C	
631	22:49:31	5.7	----	----	C	
632	22:49:46	5.7	----	----	C	
633	22:50:01	5.7	----	----	C	
634	22:50:16	5.7	----	----	C	
635	22:50:31	5.7	----	----	C	
636	22:50:46	5.7	----	----	C	
637	22:51:01	5.7	----	----	C	
638	22:51:16	5.7	----	----	C	
639	22:51:31	5.7	----	----	C	
640	22:51:46	5.7	----	----	C	
641	22:52:01	5.7	----	----	C	
642	22:52:16	5.7	----	----	C	
643	22:52:31	5.7	----	----	C	
644	22:52:46	5.7	----	----	C	
645	22:53:01	5.7	----	----	C	
646	22:53:16	5.7	----	----	C	
647	22:53:31	5.7	----	----	C	
648	22:53:46	5.7	----	----	C	
649	22:54:01	5.7	----	----	C	
650	22:54:16	5.7	----	----	C	
651	22:54:31	5.7	----	----	C	
652	22:54:46	5.6	----	----	C	
653	22:55:01	5.6	----	----	C	
654	22:55:16	5.6	----	----	C	
655	22:55:31	5.6	----	----	C	
656	22:55:46	5.6	----	----	C	
657	22:56:01	5.6	----	----	C	
658	22:56:16	5.6	----	----	C	
659	22:56:31	5.6	----	----	C	
660	22:56:46	5.6	----	----	C	
661	22:57:01	5.6	----	----	C	
662	22:57:16	5.6	----	----	C	
663	22:57:31	5.6	----	----	C	
664	22:57:46	5.6	----	----	C	
665	22:58:01	5.6	----	----	C	
666	22:58:16	5.6	----	----	C	
667	22:58:31	5.6	----	----	C	
668	22:58:46	5.6	----	----	C	
669	22:59:01	5.6	----	----	C	
670	22:59:16	5.6	----	----	C	
671	22:59:31	5.6	----	----	C	
672	22:59:46	5.6	----	----	C	
673	23:00:01	5.5	----	----	C	
674	23:00:16	5.5	----	----	C	
675	23:00:31	5.6	----	----	C	
676	23:00:46	5.6	----	----	C	
677	23:01:01	5.6	----	----	C	
678	23:01:16	5.6	----	----	C	
679	23:01:31	5.6	----	----	C	
680	23:01:46	5.6	----	----	C	
681	23:02:01	5.5	----	----	C	
682	23:02:16	5.6	----	----	C	
683	23:02:31	5.6	----	----	C	
684	23:02:46	5.6	----	----	C	
685	23:03:01	5.6	----	----	C	
686	23:03:16	5.5	----	----	C	
687	23:03:31	5.6	----	----	C	
688	23:03:46	5.6	----	----	C	
689	23:04:01	5.6	----	----	C	
690	23:04:16	5.6	----	----	C	
691	23:04:31	5.6	----	----	C	
692	23:04:46	5.6	----	----	C	
693	23:05:01	5.6	----	----	C	
694	23:05:16	5.6	----	----	C	
695	23:05:31	5.5	----	----	C	
696	23:05:46	5.5	----	----	C	
697	23:06:01	5.5	----	----	C	
698	23:06:16	5.6	----	----	C	
699	23:06:31	5.5	----	----	C	
700	23:06:46	5.5	----	----	C	
701	23:07:01	5.5	----	----	C	
702	23:07:16	5.5	----	----	C	
703	23:07:31	5.5	----	----	C	
704	23:07:46	5.6	----	----	C	
705	23:08:01	5.6	----	----	C	
706	23:08:16	5.6	----	----	C	
707	23:08:31	5.6	----	----	C	
708	23:08:46	5.6	----	----	C	
709	23:09:01	5.6	----	----	C	
710	23:09:16	5.6	----	----	C	
711	23:09:31	5.6	----	----	C	
712	23:09:46	5.5	----	----	C	
713	23:10:01	5.5	----	----	C	
714	23:10:16	5.5	----	----	C	
715	23:10:31	5.4	----	----	C	
716	23:10:46	5.5	----	----	C	
717	23:11:01	5.5	----	----	C	
718	23:11:16	5.5	----	----	C	
719	23:11:31	5.5	----	----	C	
720	23:11:46	5.6	----	----	C	
721	23:12:01	5.5	----	----	C	
722	23:12:16	5.5	----	----	C	
723	23:12:31	5.5	----	----	C	
724	23:12:46	5.5	----	----	C	
725	23:13:01	5.5	----	----	C	
726	23:13:16	5.5	----	----	C	
727	23:13:31	5.5	----	----	C	
728	23:13:46	5.5	----	----	C	
729	23:14:01	5.5	----	----	C	
730	23:14:16	5.4	----	----	C	
731	23:14:31	5.4	----	----	C	
