Bat_ID	DateTime	NumberDate	Temperature	DateType	Treatment	Group	Sex	Handled	ExperimentDay	Cage	Handling_minutes	Capture_Site	Weight	Day_Num	time_aligned	NumberDate_shifted
APS36103	2025-09-05T12:30:01Z	1757075401	14.712861266253917	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T12:30:01Z	1757075401
APS36103	2025-09-05T12:40:01Z	1757076001	14.712861266253917	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T12:40:01Z	1757076001
APS36103	2025-09-05T12:50:01Z	1757076601	15.714128386081885	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T12:50:01Z	1757076601
APS36103	2025-09-05T13:00:01Z	1757077201	15.2134948261679	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:00:01Z	1757077201
APS36103	2025-09-05T13:10:01Z	1757077801	15.2134948261679	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:10:01Z	1757077801
APS36103	2025-09-05T13:20:01Z	1757078401	15.714128386081885	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:20:01Z	1757078401
APS36103	2025-09-05T13:30:01Z	1757079001	23.223631784791678	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:30:01Z	1757079001
APS36103	2025-09-05T13:40:01Z	1757079601	31.734402303329436	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:40:01Z	1757079601
APS36103	2025-09-05T13:50:01Z	1757080201	32.73566942315741	Basal TC	CS	GP 1	Female	Yes	D-4	Secondary	207	Old Danville Highway Barn	19.1	-4	2025-09-05T13:50:01Z	1757080201
APS36106	2025-09-04T14:00:01Z	1756994401	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:00:01Z	1756994401
APS36106	2025-09-04T14:10:01Z	1756995001	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:10:01Z	1756995001
APS36106	2025-09-04T14:20:01Z	1756995601	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:20:01Z	1756995601
APS36106	2025-09-04T14:30:01Z	1756996201	34.483803680981595	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:30:01Z	1756996201
APS36106	2025-09-04T14:40:01Z	1756996801	34.98104294478528	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:40:01Z	1756996801
APS36106	2025-09-04T14:50:01Z	1756997401	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T14:50:01Z	1756997401
APS36106	2025-09-04T15:00:01Z	1756998001	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:00:01Z	1756998001
APS36106	2025-09-04T15:10:01Z	1756998601	33.48932515337423	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:10:01Z	1756998601
APS36106	2025-09-04T15:20:01Z	1756999201	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:20:01Z	1756999201
APS36106	2025-09-04T15:30:01Z	1756999801	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:30:01Z	1756999801
APS36106	2025-09-04T15:40:01Z	1757000401	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:40:01Z	1757000401
APS36106	2025-09-04T15:50:01Z	1757001001	33.48932515337423	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T15:50:01Z	1757001001
APS36106	2025-09-04T16:00:01Z	1757001601	33.48932515337423	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:00:01Z	1757001601
APS36106	2025-09-04T16:10:01Z	1757002201	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:10:01Z	1757002201
APS36106	2025-09-04T16:20:01Z	1757002801	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:20:01Z	1757002801
APS36106	2025-09-04T16:30:01Z	1757003401	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:30:01Z	1757003401
APS36106	2025-09-04T16:40:01Z	1757004001	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:40:01Z	1757004001
APS36106	2025-09-04T16:50:01Z	1757004601	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T16:50:01Z	1757004601
APS36106	2025-09-04T17:00:01Z	1757005201	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:00:01Z	1757005201
APS36106	2025-09-04T17:10:01Z	1757005801	32.49484662576687	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:10:01Z	1757005801
APS36106	2025-09-04T17:20:01Z	1757006401	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:20:01Z	1757006401
APS36106	2025-09-04T17:30:01Z	1757007001	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:30:01Z	1757007001
APS36106	2025-09-04T17:40:01Z	1757007601	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:40:01Z	1757007601
APS36106	2025-09-04T17:50:01Z	1757008201	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T17:50:01Z	1757008201
APS36106	2025-09-04T18:00:01Z	1757008801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:00:01Z	1757008801
APS36106	2025-09-04T18:10:01Z	1757009401	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:10:01Z	1757009401
APS36106	2025-09-04T18:20:01Z	1757010001	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:20:01Z	1757010001
APS36106	2025-09-04T18:30:01Z	1757010601	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:30:01Z	1757010601
APS36106	2025-09-04T18:40:01Z	1757011201	32.49484662576687	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:40:01Z	1757011201
APS36106	2025-09-04T18:50:01Z	1757011801	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T18:50:01Z	1757011801
APS36106	2025-09-04T19:00:01Z	1757012401	33.98656441717792	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:00:01Z	1757012401
APS36106	2025-09-04T19:10:01Z	1757013001	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:10:01Z	1757013001
APS36106	2025-09-04T19:20:01Z	1757013601	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:20:01Z	1757013601
APS36106	2025-09-04T19:30:01Z	1757014201	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:30:01Z	1757014201
APS36106	2025-09-04T19:40:01Z	1757014801	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:40:01Z	1757014801
APS36106	2025-09-04T19:50:01Z	1757015401	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T19:50:01Z	1757015401
APS36106	2025-09-04T20:00:01Z	1757016001	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:00:01Z	1757016001
APS36106	2025-09-04T20:10:01Z	1757016601	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:10:01Z	1757016601
APS36106	2025-09-04T20:20:01Z	1757017201	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:20:01Z	1757017201
APS36106	2025-09-04T20:30:01Z	1757017801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:30:01Z	1757017801
APS36106	2025-09-04T20:40:01Z	1757018401	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:40:01Z	1757018401
APS36106	2025-09-04T20:50:01Z	1757019001	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T20:50:01Z	1757019001
APS36106	2025-09-04T21:00:01Z	1757019601	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:00:01Z	1757019601
APS36106	2025-09-04T21:10:01Z	1757020201	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:10:01Z	1757020201
APS36106	2025-09-04T21:20:01Z	1757020801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:20:01Z	1757020801
APS36106	2025-09-04T21:30:01Z	1757021401	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:30:01Z	1757021401
APS36106	2025-09-04T21:40:01Z	1757022001	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:40:01Z	1757022001
APS36106	2025-09-04T21:50:01Z	1757022601	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T21:50:01Z	1757022601
APS36106	2025-09-04T22:00:01Z	1757023201	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:00:01Z	1757023201
APS36106	2025-09-04T22:10:01Z	1757023801	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:10:01Z	1757023801
APS36106	2025-09-04T22:20:01Z	1757024401	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:20:01Z	1757024401
APS36106	2025-09-04T22:30:01Z	1757025001	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:30:01Z	1757025001
APS36106	2025-09-04T22:40:01Z	1757025601	32.49484662576687	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:40:01Z	1757025601
APS36106	2025-09-04T22:50:01Z	1757026201	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T22:50:01Z	1757026201
APS36106	2025-09-04T23:00:01Z	1757026801	32.992085889570554	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:00:01Z	1757026801
APS36106	2025-09-04T23:10:01Z	1757027401	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:10:01Z	1757027401
APS36106	2025-09-04T23:20:01Z	1757028001	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:20:01Z	1757028001
APS36106	2025-09-04T23:30:01Z	1757028601	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:30:01Z	1757028601
APS36106	2025-09-04T23:40:01Z	1757029201	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:40:01Z	1757029201
APS36106	2025-09-04T23:50:01Z	1757029801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-04T23:50:01Z	1757029801
APS36106	2025-09-05T00:00:01Z	1757030401	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:00:01Z	1757030401
APS36106	2025-09-05T00:10:01Z	1757031001	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:10:01Z	1757031001
APS36106	2025-09-05T00:20:01Z	1757031601	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:20:01Z	1757031601
APS36106	2025-09-05T00:30:01Z	1757032201	31.997607361963194	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:30:01Z	1757032201
APS36106	2025-09-05T00:40:01Z	1757032801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:40:01Z	1757032801
APS36106	2025-09-05T00:50:01Z	1757033401	34.98104294478528	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T00:50:01Z	1757033401
APS36106	2025-09-05T01:00:01Z	1757034001	33.48932515337423	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:00:01Z	1757034001
APS36106	2025-09-05T01:10:01Z	1757034601	31.500368098159512	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:10:01Z	1757034601
APS36106	2025-09-05T01:20:01Z	1757035201	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:20:01Z	1757035201
APS36106	2025-09-05T01:30:01Z	1757035801	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:30:01Z	1757035801
APS36106	2025-09-05T01:40:01Z	1757036401	29.014171779141105	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:40:01Z	1757036401
APS36106	2025-09-05T01:50:01Z	1757037001	28.516932515337427	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T01:50:01Z	1757037001
APS36106	2025-09-05T02:00:01Z	1757037601	26.03073619631902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:00:01Z	1757037601
APS36106	2025-09-05T02:10:01Z	1757038201	24.539018404907978	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:10:01Z	1757038201
APS36106	2025-09-05T02:20:01Z	1757038801	23.544539877300615	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:20:01Z	1757038801
APS36106	2025-09-05T02:30:01Z	1757039401	22.55006134969325	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:30:01Z	1757039401
APS36106	2025-09-05T02:40:01Z	1757040001	23.047300613496933	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:40:01Z	1757040001
APS36106	2025-09-05T02:50:01Z	1757040601	22.55006134969325	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T02:50:01Z	1757040601
APS36106	2025-09-05T03:00:01Z	1757041201	22.052822085889574	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:00:01Z	1757041201
APS36106	2025-09-05T03:10:01Z	1757041801	25.53349693251534	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:10:01Z	1757041801
APS36106	2025-09-05T03:20:01Z	1757042401	29.511411042944786	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:20:01Z	1757042401
APS36106	2025-09-05T03:30:01Z	1757043001	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:30:01Z	1757043001
APS36106	2025-09-05T03:40:01Z	1757043601	29.511411042944786	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:40:01Z	1757043601
APS36106	2025-09-05T03:50:01Z	1757044201	29.014171779141105	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T03:50:01Z	1757044201
APS36106	2025-09-05T04:00:01Z	1757044801	28.516932515337427	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:00:01Z	1757044801
APS36106	2025-09-05T04:10:01Z	1757045401	26.5279754601227	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:10:01Z	1757045401
APS36106	2025-09-05T04:20:01Z	1757046001	26.5279754601227	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:20:01Z	1757046001
APS36106	2025-09-05T04:30:01Z	1757046601	30.50588957055215	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:30:01Z	1757046601
APS36106	2025-09-05T04:40:01Z	1757047201	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:40:01Z	1757047201
APS36106	2025-09-05T04:50:01Z	1757047801	31.00312883435583	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T04:50:01Z	1757047801
APS36106	2025-09-05T05:00:01Z	1757048401	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:00:01Z	1757048401
APS36106	2025-09-05T05:10:01Z	1757049001	25.03625766871166	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:10:01Z	1757049001
APS36106	2025-09-05T05:20:01Z	1757049601	24.0417791411043	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:20:01Z	1757049601
APS36106	2025-09-05T05:30:01Z	1757050201	23.544539877300615	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:30:01Z	1757050201
APS36106	2025-09-05T05:40:01Z	1757050801	25.03625766871166	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:40:01Z	1757050801
APS36106	2025-09-05T05:50:01Z	1757051401	28.019693251533745	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T05:50:01Z	1757051401
APS36106	2025-09-05T06:00:01Z	1757052001	30.008650306748468	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:00:01Z	1757052001
APS36106	2025-09-05T06:10:01Z	1757052601	29.511411042944786	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:10:01Z	1757052601
APS36106	2025-09-05T06:20:01Z	1757053201	28.516932515337427	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:20:01Z	1757053201
APS36106	2025-09-05T06:30:01Z	1757053801	27.522453987730064	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:30:01Z	1757053801
APS36106	2025-09-05T06:40:01Z	1757054401	26.5279754601227	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:40:01Z	1757054401
APS36106	2025-09-05T06:50:01Z	1757055001	27.522453987730064	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T06:50:01Z	1757055001
APS36106	2025-09-05T07:00:01Z	1757055601	27.522453987730064	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:00:01Z	1757055601
APS36106	2025-09-05T07:10:01Z	1757056201	25.03625766871166	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:10:01Z	1757056201
APS36106	2025-09-05T07:20:01Z	1757056801	23.544539877300615	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:20:01Z	1757056801
APS36106	2025-09-05T07:30:01Z	1757057401	24.539018404907978	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:30:01Z	1757057401
APS36106	2025-09-05T07:40:01Z	1757058001	23.047300613496933	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:40:01Z	1757058001
APS36106	2025-09-05T07:50:01Z	1757058601	22.55006134969325	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T07:50:01Z	1757058601
APS36106	2025-09-05T08:00:01Z	1757059201	22.052822085889574	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:00:01Z	1757059201
APS36106	2025-09-05T08:10:01Z	1757059801	21.555582822085892	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:10:01Z	1757059801
APS36106	2025-09-05T08:20:01Z	1757060401	21.05834355828221	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:20:01Z	1757060401
APS36106	2025-09-05T08:30:01Z	1757061001	20.063865030674847	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:30:01Z	1757061001
APS36106	2025-09-05T08:40:01Z	1757061601	19.566625766871166	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:40:01Z	1757061601
APS36106	2025-09-05T08:50:01Z	1757062201	19.069386503067484	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T08:50:01Z	1757062201
APS36106	2025-09-05T09:00:01Z	1757062801	18.572147239263803	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:00:01Z	1757062801
APS36106	2025-09-05T09:10:01Z	1757063401	19.069386503067484	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:10:01Z	1757063401
APS36106	2025-09-05T09:20:01Z	1757064001	18.572147239263803	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:20:01Z	1757064001
APS36106	2025-09-05T09:30:01Z	1757064601	18.074907975460125	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:30:01Z	1757064601
APS36106	2025-09-05T09:40:01Z	1757065201	17.57766871165644	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:40:01Z	1757065201
APS36106	2025-09-05T09:50:01Z	1757065801	17.57766871165644	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T09:50:01Z	1757065801
APS36106	2025-09-05T10:00:01Z	1757066401	17.08042944785276	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	200	Warriors Mark Farmhouse	25.4	-4	2025-09-05T10:00:01Z	1757066401
