Bat_ID	DateType	ExperimentDay	Sex	Treatment	Group	Capture_Site	Temp_norm	Handled	Total_AUC	valid_counts	Weight	Cage	Tnorm	sd_tnorm	Day_min	Day_max	HyperAUC	HypoAUC	Hyper_Count	Hypo_Count	Handling_minutes	Day_Num
APS36026	Basal TC + 1	D-6	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	34.45308276368016	137	23.1	None	31.479608890138593	0.656770553631949	29.032926198895186	36.91475354662804	39.56213932182864	-5.109056558148485	89	48	108	-6
APS36026	Pre	D-5	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	17.602464585910354	144	23.46666666666667	None	31.479608890138593	0.656770553631949	26.56985515272867	36.42213933739474	31.252980895447195	-13.65051630953684	93	51	NA	-5
APS36026	Pre	D-3	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	54.391681914188204	144	24.200000000000003	None	31.479608890138593	0.656770553631949	31.003383035828403	37.899981965094646	54.9957292457563	-0.6040473315680938	139	5	29	-3
APS36026	Pre	D-2	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	45.19437758211874	144	24.566666666666666	None	31.479608890138593	0.656770553631949	31.003383035828403	37.899981965094646	46.43279378482109	-1.238416202702348	126	18	26	-2
APS36026	Primary - 1	D-1	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-15.327169674445514	144	24.933333333333334	None	31.479608890138593	0.656770553631949	26.56985515272867	37.899981965094646	25.544938786241666	-40.87210846068718	58	86	25	-1
APS36026	Primary	D0	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-45.189192942857574	139	25.3	D+P2	31.479608890138593	0.656770553631949	15.239728340362685	39.87043880202786	53.42394811007653	-98.6131410529341	96	43	180	0
APS36026	Primary + 1	D1	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	52.58506856324601	144	23.1	None	31.479608890138593	0.656770553631949	28.04769778042858	37.407367755861344	62.34015162153261	-9.755083058286603	116	28	170	1
APS36026	Primary + 2	D2	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	35.50436051797414	144	24.2	None	31.479608890138593	0.656770553631949	29.525540408128492	36.42213933739474	40.63489278566949	-5.130532267695352	112	32	174	2
APS36026	Primary + 3	D3	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-44.47933965555856	144	24.521052631578947	None	31.479608890138593	0.656770553631949	23.121555688095544	34.94429670969483	22.856494469375203	-67.33583412493377	74	70	NA	3
APS36026	None	D4	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-23.703286119723067	144	24.842105263157894	None	31.479608890138593	0.656770553631949	24.106784106562152	35.92952512816143	22.414473257660664	-46.117759377383734	85	59	NA	4
APS36026	None	D5	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-49.98129849706441	144	25.16315789473684	None	31.479608890138593	0.656770553631949	24.106784106562152	35.92952512816143	18.34217254952449	-68.32347104658889	68	76	NA	5
APS36026	None	D6	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-31.011858312171125	144	25.48421052631579	None	31.479608890138593	0.656770553631949	24.106784106562152	34.94429670969483	17.080069179770454	-48.091927491941576	76	68	NA	6
APS36026	None	D7	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-26.905918878211533	144	25.805263157894736	None	31.479608890138593	0.656770553631949	25.09201252502876	35.436910918928135	18.45018996276019	-45.35610884097173	72	72	NA	7
APS36026	None	D8	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-42.015775995182814	144	26.126315789473683	None	31.479608890138593	0.656770553631949	24.106784106562152	35.436910918928135	18.504198669378045	-60.519974664560856	74	70	NA	8
APS36026	None	D9	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-51.29519911593147	144	26.44736842105263	None	31.479608890138593	0.656770553631949	24.106784106562152	34.94429670969483	13.526379828265934	-64.8215789441974	63	81	NA	9
APS36026	None	D10	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-30.190670425379196	144	26.768421052631577	None	31.479608890138593	0.656770553631949	26.077240943495365	34.94429670969483	12.402615411313768	-42.593285836692964	67	77	NA	10
APS36026	None	D11	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-35.692629266885035	144	27.089473684210525	None	31.479608890138593	0.656770553631949	25.09201252502876	35.436910918928135	15.912247614972152	-51.60487688185719	51	93	NA	11
APS36026	None	D12	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-62.87394831969749	144	27.410526315789475	None	31.479608890138593	0.656770553631949	23.61416989732885	35.436910918928135	16.92025451742172	-79.79420283711922	64	80	NA	12
APS36026	None	D13	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-98.67774018382508	144	27.731578947368423	None	31.479608890138593	0.656770553631949	23.121555688095544	35.92952512816143	9.759972836547252	-108.43771302037233	33	111	NA	13
APS36026	None	D14	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-67.71895685176982	144	28.05263157894737	None	31.479608890138593	0.656770553631949	23.61416989732885	35.436910918928135	13.22712048436292	-80.94607733613273	58	86	NA	14
APS36026	None	D15	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-121.05511009890482	144	28.373684210526317	None	31.479608890138593	0.656770553631949	24.106784106562152	35.436910918928135	2.2949031680077123	-123.35001326691253	12	132	NA	15
APS36026	None	D16	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-93.20057423812334	137	28.694736842105264	None	31.479608890138593	0.656770553631949	22.13632726962894	34.94429670969483	11.206683764454123	-104.40725800257746	44	93	NA	16
APS36026	None	D17	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-87.83806007817178	144	29.01578947368421	None	31.479608890138593	0.656770553631949	23.121555688095544	35.92952512816143	13.6972517781388	-101.53531185631057	45	99	NA	17
APS36026	None	D18	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-46.532309372538364	144	29.33684210526316	None	31.479608890138593	0.656770553631949	23.121555688095544	35.92952512816143	24.195187984046367	-70.72749735658473	81	63	NA	18
APS36026	None	D19	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-1.4490943876621065	144	29.657894736842106	None	31.479608890138593	0.656770553631949	23.61416989732885	37.899981965094646	23.207551062391246	-24.65664545005335	87	57	NA	19
APS36026	Secondary - 1	D20	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-78.47651816874394	144	29.978947368421053	None	31.479608890138593	0.656770553631949	22.62894147886224	36.91475354662804	17.28015694045707	-95.756675109201	53	91	NA	20
APS36026	Secondary	D21	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-39.552212334807066	144	30.3	None	31.479608890138593	0.656770553631949	24.599398315795455	34.94429670969483	19.928328158985646	-59.48054049379271	72	72	264	21
APS36026	Secondary + 1	D22	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-48.74951666687654	144	30.5	None	31.479608890138593	0.656770553631949	23.61416989732885	35.92952512816143	20.69771879666453	-69.44723546354106	64	80	206	22
APS36026	Secondary + 2	D23	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-95.72146379137419	144	30.2	None	31.479608890138593	0.656770553631949	22.13632726962894	35.92952512816143	14.131532888586442	-109.85299667996063	55	89	163	23
APS36026	Secondary + 3	D24	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-117.40082400268079	144	30.04	None	31.479608890138593	0.656770553631949	22.62894147886224	35.92952512816143	7.463963939787128	-124.86478794246791	24	120	NA	24
APS36026	None	D25	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-120.93193191588603	144	29.88	None	31.479608890138593	0.656770553631949	22.62894147886224	35.436910918928135	5.519011636043046	-126.45094355192907	28	116	NA	25
APS36026	None	D26	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-147.86689460266092	144	29.72	None	31.479608890138593	0.656770553631949	22.62894147886224	34.94429670969483	6.424529769018978	-154.29142437167988	22	122	NA	26
APS36026	D27	D27	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-157.80326803284308	144	29.56	None	31.479608890138593	0.656770553631949	21.643713060395637	33.95906829122822	4.999294550658968	-162.80256258350204	27	117	NA	27
APS36026	D28	D28	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	Yes	-125.44846529324154	144	29.4	None	31.479608890138593	0.656770553631949	21.643713060395637	36.91475354662804	5.467214386930022	-130.91567968017156	20	124	172	28
APS36026	None	D29	Female	CP	GP 2	Old Danville Highway Barn	31.826617733185675	No	-167.6575226743461	144	29.2625	None	31.479608890138593	0.656770553631949	22.62894147886224	31.988611454295008	0.027004353308925803	-167.68452702765504	1	143	NA	29
APS36033	Primary - 1	D-1	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	1.4628990761890879	144	28.700000000000003	None	31.86748857655986	0.5720212521281897	26.83875	37.4765625	28.40637439698173	-26.94347532079264	76	68	25	-1
APS36033	Primary	D0	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	26.964977638689074	144	28.1	None	31.86748857655986	0.5720212521281897	27.345312500000002	37.983125	40.14445678285064	-13.179479144161569	115	29	300	0
APS36033	Primary + 1	D1	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-17.705881830060914	144	29.7	None	31.86748857655986	0.5720212521281897	25.825625000000002	36.97	21.44304234949697	-39.14892417955789	81	63	187	1
APS36033	Primary + 2	D2	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-77.2388797988109	144	28.4	None	31.86748857655986	0.5720212521281897	22.786250000000003	36.4634375	20.43605832019819	-97.67493811900908	65	79	176	2
APS36033	Primary + 3	D3	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-78.92775917381091	144	28.44210526315789	None	31.86748857655986	0.5720212521281897	23.799375	36.4634375	8.204493619390243	-87.13225279320116	46	98	NA	3
APS36033	None	D4	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-41.77241292381091	144	28.48421052631579	None	31.86748857655986	0.5720212521281897	24.812500000000004	36.97	13.745459695685986	-55.5178726194969	61	83	NA	4
APS36033	None	D5	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-108.4831482363109	144	28.52631578947368	None	31.86748857655986	0.5720212521281897	23.799375	35.4503125	8.600597621097565	-117.08374585740846	32	112	NA	5
APS36033	None	D6	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-75.97222026756091	144	28.568421052631578	None	31.86748857655986	0.5720212521281897	23.2928125	34.4371875	6.463629713384152	-82.43584998094506	44	100	NA	6
APS36033	None	D7	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-24.20806742381092	144	28.61052631578947	None	31.86748857655986	0.5720212521281897	26.83875	36.4634375	16.603620288704278	-40.8116877125152	67	77	NA	7
APS36033	None	D8	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-86.4432723925609	144	28.652631578947368	None	31.86748857655986	0.5720212521281897	22.786250000000003	35.956875000000004	10.146704900640255	-96.58997729320116	46	98	NA	8
APS36033	None	D9	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-79.5188669550609	144	28.69473684210526	None	31.86748857655986	0.5720212521281897	24.305937500000002	34.4371875	6.268625933841464	-85.78749288890236	30	114	NA	9
APS36033	None	D10	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-71.58113389256091	144	28.736842105263158	None	31.86748857655986	0.5720212521281897	23.799375	34.94375	12.251460523689031	-83.83259441624995	62	82	NA	10
APS36033	None	D11	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-73.69223311131091	144	28.77894736842105	None	31.86748857655986	0.5720212521281897	23.2928125	34.94375	7.93163661987805	-81.62386973118896	42	102	NA	11
APS36033	None	D12	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-162.52728823631088	144	28.821052631578947	None	31.86748857655986	0.5720212521281897	22.786250000000003	34.4371875	4.274306545045733	-166.8015947813566	15	129	NA	12
APS36033	None	D13	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-117.4342089238109	144	28.86315789473684	None	31.86748857655986	0.5720212521281897	22.786250000000003	34.94375	6.03481912085366	-123.46902804466457	34	110	NA	13
APS36033	None	D14	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-105.44316536131089	144	28.905263157894737	None	31.86748857655986	0.5720212521281897	23.2928125	35.4503125	7.639254527103664	-113.08241988841456	34	110	NA	14
APS36033	None	D15	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-127.22970929881089	144	28.94736842105263	None	31.86748857655986	0.5720212521281897	22.786250000000003	35.956875000000004	16.447419542606724	-143.6771288414176	35	109	NA	15
APS36033	None	D16	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-83.7410653925609	144	28.989473684210527	None	31.86748857655986	0.5720212521281897	22.2796875	35.956875000000004	24.5023031646799	-108.2433685572408	59	85	NA	16
APS36033	None	D17	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-68.5411510175609	144	29.03157894736842	None	31.86748857655986	0.5720212521281897	23.2928125	35.956875000000004	15.141956977911592	-83.6831079954725	53	91	NA	17
APS36033	None	D18	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-64.9100603613109	144	29.073684210526316	None	31.86748857655986	0.5720212521281897	22.786250000000003	36.4634375	10.828847399420747	-75.73890776073165	56	88	NA	18
APS36033	None	D19	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-107.4698206113109	144	29.11578947368421	None	31.86748857655986	0.5720212521281897	23.2928125	36.4634375	8.827937261844518	-116.2977578731554	31	113	NA	19
APS36033	Secondary - 1	D20	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-14.497011017560911	144	29.157894736842103	None	31.86748857655986	0.5720212521281897	27.345312500000002	37.4765625	17.51944602393294	-32.01645704149385	60	84	NA	20
APS36033	Secondary	D21	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-65.2478362363109	144	29.2	None	31.86748857655986	0.5720212521281897	24.305937500000002	36.4634375	21.722119368170745	-86.96995560448164	56	88	266	21
APS36033	Secondary + 1	D22	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-70.9055821425609	144	29.2	None	31.86748857655986	0.5720212521281897	23.2928125	37.4765625	15.4797328529116	-86.3853149954725	53	91	206	22
APS36033	Secondary + 2	D23	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-99.1943116738109	144	29.8	None	31.86748857655986	0.5720212521281897	22.2796875	37.4765625	13.219147213384153	-112.41345888719506	44	100	163	23
APS36033	Secondary + 3	D24	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-120.89641164256089	144	29.400000000000002	None	31.86748857655986	0.5720212521281897	23.799375	36.97	3.748117639283538	-124.64452928184443	11	133	NA	24
APS36033	None	D25	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	58.80035385743908	144	29	None	31.86748857655986	0.5720212521281897	31.3978125	36.4634375	59.11860463917689	-0.31825078173780286	140	4	NA	25
APS36033	None	D26	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-36.11466701756093	144	28.6	None	31.86748857655986	0.5720212521281897	21.773125	36.97	28.465073253307946	-64.57974027086887	101	43	NA	26
APS36033	D27	D27	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-91.67879845506091	144	28.2	None	31.86748857655986	0.5720212521281897	22.2796875	34.94375	11.673287086920736	-103.35208554198165	56	88	NA	27
APS36033	D28	D28	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	Yes	-56.04344364256092	144	27.8	None	31.86748857655986	0.5720212521281897	22.2796875	35.956875000000004	17.233778256478665	-73.27722189903959	75	69	168	28
APS36033	None	D29	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-104.3453937675609	144	27.7875	None	31.86748857655986	0.5720212521281897	22.2796875	35.4503125	9.646508260381104	-113.991902027942	43	101	NA	29
APS36033	None	D30	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-45.487947548810915	144	27.775	None	31.86748857655986	0.5720212521281897	23.2928125	36.97	15.174539992195125	-60.662487541006044	64	80	NA	30
APS36033	None	D31	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-72.5944615175609	144	27.7625	None	31.86748857655986	0.5720212521281897	22.2796875	36.4634375	12.439749977911593	-85.0342114954725	53	91	NA	31
APS36033	None	D32	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-94.88766926756091	144	27.75	None	31.86748857655986	0.5720212521281897	22.2796875	35.4503125	12.946413790411594	-107.8340830579725	53	91	NA	32
APS36033	None	D33	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-118.2786486113109	144	27.7375	None	31.86748857655986	0.5720212521281897	22.2796875	36.4634375	8.880045369390249	-127.15869398070116	46	98	NA	33
APS36033	None	D34	Female	SHAM	GP 2	Warriors Mark Farmhouse	32.25501509146341	No	-111.18535523631091	144	27.725	None	31.86748857655986	0.5720212521281897	22.2796875	36.4634375	11.471816135137198	-122.6571713714481	45	99	NA	34
APS36036	Basal TC-1	D-5	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-70.99929574715436	144	16.7	None	31.08573493271189	0.5520777067550579	22.7085600745291	34.21398381321145	13.773351888879544	-84.77264763603391	42	102	NA	-5
APS36036	Basal TC	D-4	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-246.11684740804694	144	16.9	Dual	31.08573493271189	0.5520777067550579	15.205022853649307	34.21398381321145	2.8799559959187215	-248.99680340396566	9	135	193	-4
APS36036	Basal TC + 1	D-3	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-59.74173885466841	144	15.9	None	31.08573493271189	0.5520777067550579	18.706673556726543	34.714219627936764	20.54816991066388	-80.28990876533229	61	83	108	-3
