"","Bat_ID","DateTime","NumberDate","Temperature","ExperimentDay"
"184","APS36021",2025-09-01 20:30:01,1756758601,32.8993231336459,"D-7"
"185","APS36021",2025-09-01 20:40:01,1756759201,32.3957827582703,"D-7"
"186","APS36021",2025-09-01 20:50:01,1756759801,33.4028635090215,"D-7"
"187","APS36021",2025-09-01 21:00:01,1756760401,32.8993231336459,"D-7"
"188","APS36021",2025-09-01 21:10:01,1756761001,34.4099442597727,"D-7"
"189","APS36021",2025-09-01 21:20:01,1756761601,33.9064038843971,"D-7"
"190","APS36021",2025-09-01 21:30:01,1756762201,32.8993231336459,"D-7"
"191","APS36021",2025-09-01 21:40:01,1756762801,32.8993231336459,"D-7"
"192","APS36021",2025-09-01 21:50:01,1756763401,32.8993231336459,"D-7"
"193","APS36021",2025-09-01 22:00:01,1756764001,32.8993231336459,"D-7"
"194","APS36021",2025-09-01 22:10:01,1756764601,32.3957827582703,"D-7"
"195","APS36021",2025-09-01 22:20:01,1756765201,32.8993231336459,"D-7"
"196","APS36021",2025-09-01 22:30:01,1756765801,32.3957827582703,"D-7"
"197","APS36021",2025-09-01 22:40:01,1756766401,32.3957827582703,"D-7"
"198","APS36021",2025-09-01 22:50:01,1756767001,33.4028635090215,"D-7"
"199","APS36021",2025-09-01 23:00:01,1756767601,33.4028635090215,"D-7"
"200","APS36021",2025-09-01 23:10:01,1756768201,32.8993231336459,"D-7"
"201","APS36021",2025-09-01 23:20:01,1756768801,32.8993231336459,"D-7"
"202","APS36021",2025-09-01 23:30:01,1756769401,32.8993231336459,"D-7"
"203","APS36021",2025-09-01 23:40:01,1756770001,32.8993231336459,"D-7"
"204","APS36021",2025-09-01 23:50:01,1756770601,31.8922423828947,"D-7"
"205","APS36021",2025-09-02 00:00:01,1756771201,31.3887020075191,"D-7"
"206","APS36021",2025-09-02 00:10:01,1756771801,31.8922423828947,"D-7"
"207","APS36021",2025-09-02 00:20:01,1756772401,32.8993231336459,"D-7"
"208","APS36021",2025-09-02 00:30:01,1756773001,32.8993231336459,"D-7"
"209","APS36021",2025-09-02 00:40:01,1756773601,32.3957827582703,"D-7"
"210","APS36021",2025-09-02 00:50:01,1756774201,31.8922423828947,"D-7"
"211","APS36021",2025-09-02 01:00:01,1756774801,31.8922423828947,"D-7"
"212","APS36021",2025-09-02 01:10:01,1756775401,31.8922423828947,"D-7"
"213","APS36021",2025-09-02 01:20:01,1756776001,31.3887020075191,"D-7"
"214","APS36021",2025-09-02 01:30:01,1756776601,30.8851616321435,"D-7"
"215","APS36021",2025-09-02 01:40:01,1756777201,31.3887020075191,"D-7"
"216","APS36021",2025-09-02 01:50:01,1756777801,30.8851616321435,"D-7"
"217","APS36021",2025-09-02 02:00:01,1756778401,29.3745405060168,"D-7"
"218","APS36021",2025-09-02 02:10:01,1756779001,29.8780808813923,"D-7"
"219","APS36021",2025-09-02 02:20:01,1756779601,30.3816212567679,"D-7"
"220","APS36021",2025-09-02 02:30:01,1756780201,30.8851616321435,"D-7"
"221","APS36021",2025-09-02 02:40:01,1756780801,31.3887020075191,"D-7"
"222","APS36021",2025-09-02 02:50:01,1756781401,31.8922423828947,"D-7"
"223","APS36021",2025-09-02 03:00:01,1756782001,30.3816212567679,"D-7"
"224","APS36021",2025-09-02 03:10:01,1756782601,27.3603790045144,"D-7"
"225","APS36021",2025-09-02 03:20:01,1756783201,24.8426771276364,"D-7"
"226","APS36021",2025-09-02 03:30:01,1756783801,22.828515626134,"D-7"
"227","APS36021",2025-09-02 03:40:01,1756784401,21.8214348753828,"D-7"
"228","APS36021",2025-09-02 03:50:01,1756785001,19.8072733738805,"D-7"
"229","APS36021",2025-09-02 04:00:01,1756785601,18.2966522477537,"D-7"
"230","APS36021",2025-09-02 04:10:01,1756786201,17.2895714970025,"D-7"
"231","APS36021",2025-09-02 04:20:01,1756786801,16.7860311216269,"D-7"
"232","APS36021",2025-09-02 04:30:01,1756787401,16.2824907462513,"D-7"
"233","APS36021",2025-09-02 04:40:01,1756788001,15.7789503708757,"D-7"
"234","APS36021",2025-09-02 04:50:01,1756788601,15.7789503708757,"D-7"
"235","APS36021",2025-09-02 05:00:01,1756789201,15.7789503708757,"D-7"
"236","APS36021",2025-09-02 05:10:01,1756789801,15.2754099955001,"D-7"
"237","APS36021",2025-09-02 05:20:01,1756790401,15.2754099955001,"D-7"
"238","APS36021",2025-09-02 05:30:01,1756791001,15.2754099955001,"D-7"
"239","APS36021",2025-09-02 05:40:01,1756791601,15.2754099955001,"D-7"
"240","APS36021",2025-09-02 05:50:01,1756792201,15.2754099955001,"D-7"
"241","APS36021",2025-09-02 06:00:01,1756792801,15.2754099955001,"D-7"
"242","APS36021",2025-09-02 06:10:01,1756793401,15.2754099955001,"D-7"
"243","APS36021",2025-09-02 06:20:01,1756794001,15.2754099955001,"D-7"
"244","APS36021",2025-09-02 06:30:01,1756794601,15.2754099955001,"D-7"
"245","APS36021",2025-09-02 06:40:01,1756795201,14.7718696201245,"D-7"
"246","APS36021",2025-09-02 06:50:01,1756795801,14.7718696201245,"D-7"
"247","APS36021",2025-09-02 07:00:01,1756796401,14.7718696201245,"D-7"
"248","APS36021",2025-09-02 07:10:01,1756797001,14.7718696201245,"D-7"
"249","APS36021",2025-09-02 07:20:01,1756797601,14.7718696201245,"D-7"
"250","APS36021",2025-09-02 07:30:01,1756798201,14.7718696201245,"D-7"
"251","APS36021",2025-09-02 07:40:01,1756798801,14.7718696201245,"D-7"
"252","APS36021",2025-09-02 07:50:01,1756799401,14.7718696201245,"D-7"
"253","APS36021",2025-09-02 08:00:01,1756800001,14.7718696201245,"D-7"
"254","APS36021",2025-09-02 08:10:01,1756800601,14.7718696201245,"D-7"
"255","APS36021",2025-09-02 08:20:01,1756801201,14.7718696201245,"D-7"
"256","APS36021",2025-09-02 08:30:01,1756801801,14.7718696201245,"D-7"
"257","APS36021",2025-09-02 08:40:01,1756802401,14.7718696201245,"D-7"
"258","APS36021",2025-09-02 08:50:01,1756803001,14.7718696201245,"D-7"
"259","APS36021",2025-09-02 09:00:01,1756803601,14.7718696201245,"D-7"
"260","APS36021",2025-09-02 09:10:01,1756804201,14.7718696201245,"D-7"
"261","APS36021",2025-09-02 09:20:01,1756804801,15.2754099955001,"D-7"
"262","APS36021",2025-09-02 09:30:01,1756805401,15.2754099955001,"D-7"
"263","APS36021",2025-09-02 09:40:01,1756806001,15.2754099955001,"D-7"
"264","APS36021",2025-09-02 09:50:01,1756806601,15.2754099955001,"D-7"
"265","APS36021",2025-09-02 10:00:01,1756807201,15.2754099955001,"D-7"
"266","APS36021",2025-09-02 10:10:01,1756807801,15.7789503708757,"D-7"
"267","APS36021",2025-09-02 10:20:01,1756808401,20.3108137492561,"D-7"
"268","APS36021",2025-09-02 10:30:01,1756809001,27.86391937989,"D-7"
"269","APS36021",2025-09-02 10:40:01,1756809601,31.3887020075191,"D-7"
"270","APS36021",2025-09-02 10:50:01,1756810201,31.8922423828947,"D-7"
"271","APS36021",2025-09-02 11:00:01,1756810801,33.4028635090215,"D-7"
"272","APS36021",2025-09-02 11:10:01,1756811401,32.8993231336459,"D-7"
"273","APS36021",2025-09-02 11:20:01,1756812001,33.4028635090215,"D-7"
"274","APS36021",2025-09-02 11:30:01,1756812601,32.8993231336459,"D-7"
"275","APS36021",2025-09-02 11:40:01,1756813201,32.8993231336459,"D-7"
"276","APS36021",2025-09-02 11:50:01,1756813801,32.8993231336459,"D-7"
"277","APS36021",2025-09-02 12:00:01,1756814401,32.8993231336459,"D-7"
"278","APS36021",2025-09-02 12:10:01,1756815001,33.4028635090215,"D-7"
"279","APS36021",2025-09-02 12:20:01,1756815601,33.4028635090215,"D-7"
"280","APS36021",2025-09-02 12:30:01,1756816201,32.8993231336459,"D-7"
"281","APS36021",2025-09-02 12:40:01,1756816801,32.8993231336459,"D-7"
"282","APS36021",2025-09-02 12:50:01,1756817401,32.3957827582703,"D-7"
"283","APS36021",2025-09-02 13:00:01,1756818001,32.3957827582703,"D-7"
"284","APS36021",2025-09-02 13:10:01,1756818601,32.3957827582703,"D-7"
"285","APS36021",2025-09-02 13:20:01,1756819201,32.8993231336459,"D-7"
"286","APS36021",2025-09-02 13:30:01,1756819801,32.8993231336459,"D-7"
"287","APS36021",2025-09-02 13:40:01,1756820401,32.8993231336459,"D-7"
"288","APS36021",2025-09-02 13:50:01,1756821001,32.8993231336459,"D-7"
"289","APS36021",2025-09-02 14:00:01,1756821601,32.3957827582703,"D-6"
"290","APS36021",2025-09-02 14:10:01,1756822201,32.8993231336459,"D-6"
"291","APS36021",2025-09-02 14:20:01,1756822801,35.9205653858995,"D-6"
"292","APS36021",2025-09-02 14:30:01,1756823401,35.4170250105239,"D-6"
"293","APS36021",2025-09-02 14:40:01,1756824001,35.9205653858995,"D-6"
"294","APS36021",2025-09-02 14:50:01,1756824601,35.4170250105239,"D-6"
"295","APS36021",2025-09-02 15:00:01,1756825201,35.4170250105239,"D-6"
"296","APS36021",2025-09-02 15:10:01,1756825801,35.4170250105239,"D-6"
"297","APS36021",2025-09-02 15:20:01,1756826401,35.4170250105239,"D-6"
"298","APS36021",2025-09-02 15:30:01,1756827001,34.9134846351483,"D-6"
"299","APS36021",2025-09-02 15:40:01,1756827601,34.9134846351483,"D-6"
"300","APS36021",2025-09-02 15:50:01,1756828201,34.9134846351483,"D-6"
"301","APS36021",2025-09-02 16:00:01,1756828801,35.4170250105239,"D-6"
"302","APS36021",2025-09-02 16:10:01,1756829401,35.4170250105239,"D-6"
"303","APS36021",2025-09-02 16:20:01,1756830001,36.4241057612751,"D-6"
"304","APS36021",2025-09-02 16:30:01,1756830601,35.4170250105239,"D-6"
"305","APS36021",2025-09-02 16:40:01,1756831201,34.9134846351483,"D-6"
"306","APS36021",2025-09-02 16:50:01,1756831801,36.4241057612751,"D-6"
"307","APS36021",2025-09-02 17:00:01,1756832401,36.4241057612751,"D-6"
"308","APS36021",2025-09-02 17:10:01,1756833001,35.4170250105239,"D-6"
"309","APS36021",2025-09-02 17:20:01,1756833601,35.4170250105239,"D-6"
"310","APS36021",2025-09-02 17:30:01,1756834201,35.4170250105239,"D-6"
"311","APS36021",2025-09-02 17:40:01,1756834801,34.9134846351483,"D-6"
"312","APS36021",2025-09-02 17:50:01,1756835401,34.9134846351483,"D-6"
"313","APS36021",2025-09-02 18:00:01,1756836001,36.4241057612751,"D-6"
"314","APS36021",2025-09-02 18:10:01,1756836601,36.4241057612751,"D-6"
"315","APS36021",2025-09-02 18:20:01,1756837201,35.9205653858995,"D-6"
"316","APS36021",2025-09-02 18:30:01,1756837801,35.4170250105239,"D-6"
"317","APS36021",2025-09-02 18:40:01,1756838401,34.9134846351483,"D-6"
"318","APS36021",2025-09-02 18:50:01,1756839001,35.4170250105239,"D-6"
"319","APS36021",2025-09-02 19:00:01,1756839601,35.4170250105239,"D-6"
"320","APS36021",2025-09-02 19:10:01,1756840201,36.4241057612751,"D-6"
"321","APS36021",2025-09-02 19:20:01,1756840801,36.4241057612751,"D-6"
"322","APS36021",2025-09-02 19:30:01,1756841401,34.4099442597727,"D-6"
"323","APS36021",2025-09-02 19:40:01,1756842001,34.4099442597727,"D-6"
"324","APS36021",2025-09-02 19:50:01,1756842601,34.4099442597727,"D-6"
"325","APS36021",2025-09-02 20:00:01,1756843201,34.9134846351483,"D-6"
"326","APS36021",2025-09-02 20:10:01,1756843801,34.4099442597727,"D-6"
"327","APS36021",2025-09-02 20:20:01,1756844401,35.9205653858995,"D-6"
"328","APS36021",2025-09-02 20:30:01,1756845001,35.4170250105239,"D-6"
"329","APS36021",2025-09-02 20:40:01,1756845601,35.9205653858995,"D-6"
