No.s,Time,T1,Unit
4068,1:46:20,41.1,C
4069,1:46:35,41.1,C
4070,1:46:50,41.1,C
4071,1:47:05,41.1,C
4072,1:47:20,41.1,C
4073,1:47:35,41.1,C
4074,1:47:50,41.1,C
4075,1:48:05,41.1,C
4076,1:48:20,41.1,C
4077,1:48:35,41.1,C
4078,1:48:50,41.1,C
4079,1:49:05,41.1,C
4080,1:49:20,41.1,C
4081,1:49:35,41.1,C
4082,1:49:50,41.1,C
4083,1:50:05,41.1,C
4084,1:50:20,41.1,C
4085,1:50:35,41.1,C
4086,1:50:50,41.1,C
4087,1:51:05,41.1,C
4088,1:51:20,41.1,C
4089,1:51:35,41.1,C
4090,1:51:50,41.1,C
4091,1:52:05,41.1,C
4092,1:52:20,41.1,C
4093,1:52:35,41.1,C
4094,1:52:50,41.1,C
4095,1:53:05,41.1,C
4096,1:53:20,41.1,C
4097,1:53:35,41.1,C
4098,1:53:50,41.1,C
4099,1:54:05,41,C
4100,1:54:20,41,C
4101,1:54:35,41.1,C
4102,1:54:50,41.1,C
4103,1:55:05,41.1,C
4104,1:55:20,41.1,C
4105,1:55:35,41.1,C
4106,1:55:50,41.1,C
4107,1:56:05,41.1,C
4108,1:56:20,41.1,C
4109,1:56:35,41.1,C
4110,1:56:50,41.1,C
4111,1:57:05,41.1,C
4112,1:57:20,41.1,C
4113,1:57:35,41,C
4114,1:57:50,41,C
4115,1:58:05,41.1,C
4116,1:58:20,40.9,C
4117,1:58:35,41,C
4118,1:58:50,41,C
4119,1:59:05,41,C
4120,1:59:20,41,C
4121,1:59:35,41.1,C
4122,1:59:50,41.1,C
4123,2:00:05,41,C
4124,2:00:20,41,C
4125,2:00:35,41,C
4126,2:00:50,41,C
4127,2:01:05,41,C
4128,2:01:20,40.9,C
4129,2:01:35,41,C
4130,2:01:50,41,C
4131,2:02:05,41,C
4132,2:02:20,41,C
4133,2:02:35,41,C
4134,2:02:50,41.1,C
4135,2:03:05,41.1,C
4136,2:03:20,41,C
4137,2:03:35,41,C
4138,2:03:50,41,C
4139,2:04:05,41,C
4140,2:04:20,41,C
4141,2:04:35,41.1,C
4142,2:04:50,41.1,C
4143,2:05:05,41,C
4144,2:05:20,41.1,C
4145,2:05:35,41.1,C
4146,2:05:50,41,C
4147,2:06:05,40.9,C
4148,2:06:20,40.9,C
4149,2:06:35,41,C
4150,2:06:50,41,C
4151,2:07:05,41,C
4152,2:07:20,41,C
4153,2:07:35,41,C
4154,2:07:50,41,C
4155,2:08:05,41,C
4156,2:08:20,41,C
4157,2:08:35,41,C
4158,2:08:50,41,C
4159,2:09:05,41,C
4160,2:09:20,41,C
4161,2:09:35,41,C
4162,2:09:50,41,C
4163,2:10:05,41,C
4164,2:10:20,41,C
4165,2:10:35,41,C
4166,2:10:50,41,C
4167,2:11:05,41,C
4168,2:11:20,41,C
4169,2:11:35,41,C
4170,2:11:50,41,C
4171,2:12:05,41,C
4172,2:12:20,41,C
4173,2:12:35,41,C
4174,2:12:50,41,C
4175,2:13:05,41,C
4176,2:13:20,41,C
4177,2:13:35,41,C
4178,2:13:50,41,C
4179,2:14:05,41,C
4180,2:14:20,41,C
4181,2:14:35,41,C
4182,2:14:50,41,C
4183,2:15:05,41,C
4184,2:15:20,41,C
4185,2:15:35,41,C
4186,2:15:50,41,C
4187,2:16:05,41,C
4188,2:16:20,41,C
4189,2:16:35,41,C
4190,2:16:50,41,C
4191,2:17:05,41,C
4192,2:17:20,41,C
4193,2:17:35,41,C
4194,2:17:50,41,C
4195,2:18:05,41,C
4196,2:18:20,41,C
4197,2:18:35,41,C
4198,2:18:50,41,C
4199,2:19:05,41,C
4200,2:19:20,41,C
4201,2:19:35,41,C
4202,2:19:50,41,C
4203,2:20:05,41,C
4204,2:20:20,41,C
4205,2:20:35,41,C
4206,2:20:50,41,C
4207,2:21:05,41,C
4208,2:21:20,41,C
4209,2:21:35,41,C
4210,2:21:50,41,C
4211,2:22:05,41,C
4212,2:22:20,41,C
4213,2:22:35,41,C
4214,2:22:50,41,C
4215,2:23:05,41,C
4216,2:23:20,41,C
4217,2:23:35,41,C
4218,2:23:50,41,C
4219,2:24:05,41,C
4220,2:24:20,41,C
4221,2:24:35,41,C
4222,2:24:50,41,C
4223,2:25:05,41,C
4224,2:25:20,41,C
4225,2:25:35,40.9,C
4226,2:25:50,41,C
4227,2:26:05,41,C
4228,2:26:20,41,C
4229,2:26:35,41,C
4230,2:26:50,41,C
4231,2:27:05,41,C
4232,2:27:20,41,C
4233,2:27:35,41,C
4234,2:27:50,41,C
4235,2:28:05,41,C
4236,2:28:20,41,C
4237,2:28:35,41,C
4238,2:28:50,41,C
4239,2:29:05,41,C
4240,2:29:20,41,C
4241,2:29:35,41,C
4242,2:29:50,41,C
4243,2:30:05,41,C
4244,2:30:20,41,C
4245,2:30:35,41,C
4246,2:30:50,41,C
4247,2:31:05,41,C
4248,2:31:20,41,C
4249,2:31:35,41,C
4250,2:31:50,41,C
4251,2:32:05,41,C
4252,2:32:20,41,C
4253,2:32:35,41,C
4254,2:32:50,41,C
4255,2:33:05,41,C
4256,2:33:20,41,C
4257,2:33:35,41,C
4258,2:33:50,41,C
4259,2:34:05,41,C
4260,2:34:20,41,C
4261,2:34:35,41,C
4262,2:34:50,41,C
4263,2:35:05,41,C
4264,2:35:20,41,C
4265,2:35:35,41,C
4266,2:35:50,41,C
4267,2:36:05,41,C
4268,2:36:20,41,C
4269,2:36:35,41,C
4270,2:36:50,41,C
4271,2:37:05,41,C
4272,2:37:20,41,C
4273,2:37:35,41,C
4274,2:37:50,41,C
4275,2:38:05,41,C
4276,2:38:20,41,C
4277,2:38:35,41,C
4278,2:38:50,41,C
4279,2:39:05,41,C
4280,2:39:20,41.1,C
4281,2:39:35,41,C
4282,2:39:50,41,C
4283,2:40:05,41,C
4284,2:40:20,41,C
4285,2:40:35,41,C
4286,2:40:50,41,C
4287,2:41:05,41,C
4288,2:41:20,41,C
4289,2:41:35,41,C
4290,2:41:50,41,C
4291,2:42:05,41,C
4292,2:42:20,41,C
4293,2:42:35,41,C
4294,2:42:50,41,C
4295,2:43:05,41,C
4296,2:43:20,41,C
4297,2:43:35,41,C
4298,2:43:50,41,C
4299,2:44:05,41,C
4300,2:44:20,41,C
4301,2:44:35,41,C
4302,2:44:50,41,C
4303,2:45:05,41,C
4304,2:45:20,41,C
4305,2:45:35,41,C
4306,2:45:50,41,C
4307,2:46:05,41,C
4308,2:46:20,41,C
4309,2:46:35,41,C
4310,2:46:50,41,C
4311,2:47:05,41,C
4312,2:47:20,41,C
4313,2:47:35,41,C
4314,2:47:50,41,C
4315,2:48:05,41,C
4316,2:48:20,41,C
4317,2:48:35,41,C
4318,2:48:50,41,C
4319,2:49:05,41,C
4320,2:49:20,41,C
4321,2:49:35,41,C
4322,2:49:50,41,C
4323,2:50:05,41,C
4324,2:50:20,41,C
4325,2:50:35,41,C
4326,2:50:50,41,C
4327,2:51:05,41,C
4328,2:51:20,41,C
4329,2:51:35,41,C
4330,2:51:50,41,C
4331,2:52:05,41,C
4332,2:52:20,41,C
4333,2:52:35,41,C
4334,2:52:50,41,C
4335,2:53:05,41,C
4336,2:53:20,41,C
4337,2:53:35,41,C
4338,2:53:50,41,C
4339,2:54:05,41,C
4340,2:54:20,41,C
4341,2:54:35,41,C
4342,2:54:50,41,C
4343,2:55:05,41,C
4344,2:55:20,41,C
4345,2:55:35,41,C
4346,2:55:50,41,C
4347,2:56:05,41,C
4348,2:56:20,41,C
4349,2:56:35,41,C
4350,2:56:50,41,C
4351,2:57:05,41,C
4352,2:57:20,41,C
4353,2:57:35,41,C
4354,2:57:50,41,C
4355,2:58:05,41,C
4356,2:58:20,41,C
4357,2:58:35,41,C
4358,2:58:50,41,C
4359,2:59:05,41,C
4360,2:59:20,41,C
4361,2:59:35,41,C
4362,2:59:50,41,C
4363,3:00:05,41,C
4364,3:00:20,41,C
4365,3:00:35,41,C
4366,3:00:50,41,C
4367,3:01:05,41,C
4368,3:01:20,41,C
4369,3:01:35,41,C
4370,3:01:50,41,C
4371,3:02:05,41,C
4372,3:02:20,41,C
4373,3:02:35,41,C
4374,3:02:50,41,C
4375,3:03:05,41,C
4376,3:03:20,41,C
4377,3:03:35,41,C
4378,3:03:50,41,C
4379,3:04:05,41,C
4380,3:04:20,41,C
4381,3:04:35,41,C
4382,3:04:50,41,C
4383,3:05:05,41,C
4384,3:05:20,41,C
4385,3:05:35,41,C
4386,3:05:50,41,C
4387,3:06:05,41,C
4388,3:06:20,41,C
4389,3:06:35,41,C
4390,3:06:50,41,C
4391,3:07:05,41,C
4392,3:07:20,41,C
4393,3:07:35,41,C
4394,3:07:50,41,C
4395,3:08:05,41,C
4396,3:08:20,41,C
4397,3:08:35,41,C
4398,3:08:50,41,C
4399,3:09:05,41,C
4400,3:09:20,41,C
4401,3:09:35,41,C
4402,3:09:50,41,C
4403,3:10:05,41,C
4404,3:10:20,41,C
4405,3:10:35,41,C
4406,3:10:50,41,C
4407,3:11:05,41,C
4408,3:11:20,41,C
4409,3:11:35,41.1,C
4410,3:11:50,41.1,C
4411,3:12:05,41,C
4412,3:12:20,41,C
4413,3:12:35,41,C
4414,3:12:50,41,C
4415,3:13:05,41.1,C
4416,3:13:20,41,C
4417,3:13:35,41,C
4418,3:13:50,41,C
4419,3:14:05,41,C
4420,3:14:20,41,C
4421,3:14:35,41,C
4422,3:14:50,41,C
4423,3:15:05,41,C
4424,3:15:20,41,C
4425,3:15:35,41,C
4426,3:15:50,41,C
4427,3:16:05,41,C
4428,3:16:20,41,C
4429,3:16:35,41,C
4430,3:16:50,41,C
4431,3:17:05,41,C
4432,3:17:20,41,C
4433,3:17:35,41,C
4434,3:17:50,41,C
4435,3:18:05,41,C
4436,3:18:20,41,C
4437,3:18:35,41,C
4438,3:18:50,41,C
4439,3:19:05,41,C
4440,3:19:20,41,C
4441,3:19:35,41,C
4442,3:19:50,41,C
4443,3:20:05,41,C
4444,3:20:20,41,C
4445,3:20:35,41,C
4446,3:20:50,41,C
4447,3:21:05,41,C
4448,3:21:20,41,C
4449,3:21:35,41,C
4450,3:21:50,41,C
4451,3:22:05,41,C
4452,3:22:20,41,C
4453,3:22:35,41,C
4454,3:22:50,41,C
4455,3:23:05,41,C
4456,3:23:20,41,C
4457,3:23:35,41,C
4458,3:23:50,41,C
4459,3:24:05,41,C
4460,3:24:20,41,C
4461,3:24:35,41,C
4462,3:24:50,41,C
4463,3:25:05,41,C
4464,3:25:20,41,C
4465,3:25:35,41,C
4466,3:25:50,41,C
4467,3:26:05,41,C
4468,3:26:20,41,C
4469,3:26:35,41,C
4470,3:26:50,41,C
4471,3:27:05,41,C
4472,3:27:20,41,C
4473,3:27:35,41.1,C
4474,3:27:50,41,C
4475,3:28:05,41,C
4476,3:28:20,41,C
4477,3:28:35,41,C
4478,3:28:50,41,C
4479,3:29:05,41,C
4480,3:29:20,41,C
4481,3:29:35,41,C
4482,3:29:50,41,C
4483,3:30:05,41,C
4484,3:30:20,41,C
4485,3:30:35,41,C
4486,3:30:50,41,C
4487,3:31:05,41.1,C
4488,3:31:20,41.1,C
4489,3:31:35,41,C
4490,3:31:50,41,C
4491,3:32:05,41,C
4492,3:32:20,41,C
4493,3:32:35,41,C
4494,3:32:50,41,C
4495,3:33:05,41,C
4496,3:33:20,41,C
4497,3:33:35,41,C
4498,3:33:50,41,C
4499,3:34:05,41,C
4500,3:34:20,41,C
4501,3:34:35,41,C
4502,3:34:50,41,C
4503,3:35:05,41,C
4504,3:35:20,41,C
4505,3:35:35,41,C
4506,3:35:50,41,C
4507,3:36:05,41,C
4508,3:36:20,41,C
4509,3:36:35,41,C
4510,3:36:50,41,C
4511,3:37:05,41,C
4512,3:37:20,41,C
4513,3:37:35,41,C
4514,3:37:50,41,C
4515,3:38:05,41,C
4516,3:38:20,41,C
4517,3:38:35,41,C
4518,3:38:50,41.1,C
4519,3:39:05,41,C
4520,3:39:20,41.1,C
4521,3:39:35,41,C
4522,3:39:50,41,C
4523,3:40:05,41,C
4524,3:40:20,41,C
4525,3:40:35,41,C
4526,3:40:50,41,C
4527,3:41:05,41,C
4528,3:41:20,41,C
4529,3:41:35,41,C
4530,3:41:50,41,C
4531,3:42:05,41,C
4532,3:42:20,41,C
4533,3:42:35,41,C
4534,3:42:50,41,C
4535,3:43:05,41,C
4536,3:43:20,41,C
4537,3:43:35,41,C
4538,3:43:50,41,C
4539,3:44:05,41,C
4540,3:44:20,41,C
4541,3:44:35,41,C
4542,3:44:50,41,C
4543,3:45:05,41,C
4544,3:45:20,41,C
4545,3:45:35,41,C
4546,3:45:50,41,C
4547,3:46:05,41,C
4548,3:46:20,41,C
4549,3:46:35,41,C
4550,3:46:50,41,C
4551,3:47:05,41.1,C
4552,3:47:20,41,C
4553,3:47:35,41,C
4554,3:47:50,41,C
4555,3:48:05,41,C
4556,3:48:20,41,C
4557,3:48:35,41,C
4558,3:48:50,41,C
4559,3:49:05,41,C
4560,3:49:20,41,C
4561,3:49:35,41.1,C
4562,3:49:50,41,C
4563,3:50:05,41,C
4564,3:50:20,41,C
4565,3:50:35,41,C
4566,3:50:50,41,C
4567,3:51:05,41,C
4568,3:51:20,41,C
4569,3:51:35,41,C
4570,3:51:50,41,C
4571,3:52:05,41.1,C
4572,3:52:20,41,C
4573,3:52:35,41,C
4574,3:52:50,41,C
4575,3:53:05,41,C
4576,3:53:20,41,C
4577,3:53:35,41.1,C
4578,3:53:50,41,C
4579,3:54:05,41,C
4580,3:54:20,41,C
4581,3:54:35,41,C
4582,3:54:50,41.1,C
4583,3:55:05,41,C
4584,3:55:20,41,C
4585,3:55:35,41,C
4586,3:55:50,41,C
4587,3:56:05,41.1,C
4588,3:56:20,41,C
4589,3:56:35,41,C
4590,3:56:50,41,C
4591,3:57:05,41,C
4592,3:57:20,41,C
4593,3:57:35,41,C
4594,3:57:50,41,C
4595,3:58:05,41,C
4596,3:58:20,41,C
4597,3:58:35,41,C
4598,3:58:50,41.1,C
4599,3:59:05,41,C
4600,3:59:20,41,C
4601,3:59:35,41,C
4602,3:59:50,41,C
4603,4:00:05,41,C
4604,4:00:20,41,C
4605,4:00:35,41,C
4606,4:00:50,41,C
4607,4:01:05,41,C
4608,4:01:20,41,C
4609,4:01:35,41,C
4610,4:01:50,41,C
4611,4:02:05,41,C
4612,4:02:20,41,C
4613,4:02:35,41.1,C
4614,4:02:50,41,C
4615,4:03:05,41.1,C
4616,4:03:20,41.1,C
4617,4:03:35,41,C
4618,4:03:50,41,C
4619,4:04:05,41,C
4620,4:04:20,41.1,C
4621,4:04:35,41,C
4622,4:04:50,41,C
4623,4:05:05,41,C
4624,4:05:20,41,C
4625,4:05:35,41,C
4626,4:05:50,41.1,C
4627,4:06:05,41.1,C
4628,4:06:20,41.1,C
4629,4:06:35,41.1,C
4630,4:06:50,41,C
4631,4:07:05,41,C
4632,4:07:20,41,C
4633,4:07:35,41,C
4634,4:07:50,41,C
4635,4:08:05,41,C
4636,4:08:20,41,C
4637,4:08:35,41,C
4638,4:08:50,41,C
4639,4:09:05,41,C
4640,4:09:20,41,C
4641,4:09:35,41.1,C
4642,4:09:50,41,C
4643,4:10:05,41,C
4644,4:10:20,41,C
4645,4:10:35,41,C
4646,4:10:50,41,C
4647,4:11:05,41,C
4648,4:11:20,41,C
4649,4:11:35,41,C
4650,4:11:50,41,C
4651,4:12:05,41.1,C
4652,4:12:20,41.1,C
4653,4:12:35,41,C
4654,4:12:50,41.1,C
4655,4:13:05,41,C
4656,4:13:20,41,C
4657,4:13:35,41,C
4658,4:13:50,41,C
4659,4:14:05,41,C
4660,4:14:20,41,C
4661,4:14:35,41,C
4662,4:14:50,41,C
4663,4:15:05,41,C
4664,4:15:20,41,C
4665,4:15:35,41,C
4666,4:15:50,41,C
4667,4:16:05,41.1,C
4668,4:16:20,41.1,C
4669,4:16:35,41,C
4670,4:16:50,41.1,C
4671,4:17:05,41.1,C
4672,4:17:20,41,C
4673,4:17:35,41,C
4674,4:17:50,41,C
4675,4:18:05,41,C
4676,4:18:20,41.1,C
4677,4:18:35,41,C
4678,4:18:50,41,C
4679,4:19:05,41,C
4680,4:19:20,41.1,C
4681,4:19:35,41,C
4682,4:19:50,41.1,C
4683,4:20:05,41.1,C
4684,4:20:20,41,C
4685,4:20:35,41.1,C
4686,4:20:50,41,C
4687,4:21:05,41.1,C
4688,4:21:20,41.1,C
4689,4:21:35,41,C
4690,4:21:50,41,C
4691,4:22:05,41,C
4692,4:22:20,41,C
4693,4:22:35,41,C
4694,4:22:50,41.1,C
4695,4:23:05,41,C
4696,4:23:20,41,C
4697,4:23:35,41,C
4698,4:23:50,41,C
4699,4:24:05,41,C
4700,4:24:20,41,C
4701,4:24:35,41,C
4702,4:24:50,41,C
4703,4:25:05,41,C
4704,4:25:20,41,C
4705,4:25:35,41,C
4706,4:25:50,41,C
4707,4:26:05,41,C
4708,4:26:20,41,C
4709,4:26:35,41,C
4710,4:26:50,41.1,C
4711,4:27:05,41,C
4712,4:27:20,41,C
4713,4:27:35,41,C
4714,4:27:50,41,C
4715,4:28:05,41,C
4716,4:28:20,41,C
4717,4:28:35,41,C
4718,4:28:50,41,C
4719,4:29:05,41.1,C
4720,4:29:20,41,C
4721,4:29:35,41,C
4722,4:29:50,41,C
4723,4:30:05,41,C
4724,4:30:20,41,C
4725,4:30:35,41,C
4726,4:30:50,41,C
4727,4:31:05,41,C
4728,4:31:20,41,C
4729,4:31:35,41,C
4730,4:31:50,41,C
4731,4:32:05,41,C
4732,4:32:20,41,C
4733,4:32:35,41,C
4734,4:32:50,41,C
4735,4:33:05,41,C
4736,4:33:20,41,C
4737,4:33:35,41,C
4738,4:33:50,41,C
4739,4:34:05,41.1,C
4740,4:34:20,41,C
4741,4:34:35,41,C
4742,4:34:50,41,C
4743,4:35:05,41,C
4744,4:35:20,41,C
4745,4:35:35,41,C
4746,4:35:50,41,C
4747,4:36:05,41.1,C
4748,4:36:20,41.1,C
4749,4:36:35,41.1,C
4750,4:36:50,41,C
4751,4:37:05,41,C
4752,4:37:20,41,C
4753,4:37:35,41,C
4754,4:37:50,41,C
4755,4:38:05,41,C
4756,4:38:20,41,C
4757,4:38:35,41,C
4758,4:38:50,41,C
4759,4:39:05,41,C
4760,4:39:20,41,C
4761,4:39:35,41,C
4762,4:39:50,41,C
4763,4:40:05,41,C
4764,4:40:20,41,C
4765,4:40:35,41,C
4766,4:40:50,41,C
4767,4:41:05,41,C
4768,4:41:20,41,C
4769,4:41:35,41.1,C
4770,4:41:50,41,C
4771,4:42:05,41.1,C
4772,4:42:20,41,C
4773,4:42:35,41,C
4774,4:42:50,41,C
4775,4:43:05,41,C
4776,4:43:20,41,C
4777,4:43:35,41,C
4778,4:43:50,41,C
4779,4:44:05,41,C
4780,4:44:20,41,C
4781,4:44:35,41.1,C
4782,4:44:50,41,C
4783,4:45:05,41.1,C
4784,4:45:20,41,C
4785,4:45:35,41,C
4786,4:45:50,41,C
4787,4:46:05,41,C
4788,4:46:20,41,C
4789,4:46:35,41.1,C
4790,4:46:50,41,C
4791,4:47:05,41,C
4792,4:47:20,41,C
4793,4:47:35,41,C
4794,4:47:50,41.1,C
4795,4:48:05,41,C
4796,4:48:20,41,C
4797,4:48:35,41,C
4798,4:48:50,41,C
4799,4:49:05,41,C
4800,4:49:20,41,C
4801,4:49:35,41,C
4802,4:49:50,41,C
4803,4:50:05,41.1,C
4804,4:50:20,41,C
4805,4:50:35,41,C
4806,4:50:50,41,C
4807,4:51:05,41,C
4808,4:51:20,41,C
4809,4:51:35,41,C
4810,4:51:50,41,C
4811,4:52:05,41,C
4812,4:52:20,41,C
4813,4:52:35,41.1,C
4814,4:52:50,41,C
4815,4:53:05,41,C
4816,4:53:20,41,C
4817,4:53:35,41,C
4818,4:53:50,41,C
4819,4:54:05,41,C
4820,4:54:20,41,C
4821,4:54:35,41,C
4822,4:54:50,41,C
4823,4:55:05,41,C
4824,4:55:20,40.9,C
4825,4:55:35,41,C
4826,4:55:50,41,C
4827,4:56:05,41,C
4828,4:56:20,41,C
4829,4:56:35,41.1,C
4830,4:56:50,41,C
4831,4:57:05,41,C
4832,4:57:20,41,C
4833,4:57:35,41,C
4834,4:57:50,41,C
4835,4:58:05,41,C
4836,4:58:20,41,C
4837,4:58:35,41.1,C
4838,4:58:50,41,C
4839,4:59:05,41,C
4840,4:59:20,41,C
4841,4:59:35,41,C
4842,4:59:50,41,C
4843,5:00:05,41,C
4844,5:00:20,41,C
4845,5:00:35,41.1,C
4846,5:00:50,41,C
4847,5:01:05,41,C
4848,5:01:20,41,C
4849,5:01:35,41,C
4850,5:01:50,41,C
4851,5:02:05,41,C
4852,5:02:20,41,C
4853,5:02:35,41,C
4854,5:02:50,41,C
4855,5:03:05,41,C
4856,5:03:20,41,C
4857,5:03:35,41.1,C
4858,5:03:50,41.1,C
4859,5:04:05,41,C
4860,5:04:20,41,C
4861,5:04:35,41,C
4862,5:04:50,41,C
4863,5:05:05,41,C
4864,5:05:20,41.1,C
4865,5:05:35,41,C
4866,5:05:50,41.1,C
4867,5:06:05,41,C
4868,5:06:20,41.1,C
4869,5:06:35,41,C
4870,5:06:50,41,C
4871,5:07:05,41,C
4872,5:07:20,41.1,C
4873,5:07:35,41,C
4874,5:07:50,41,C
4875,5:08:05,41.1,C
4876,5:08:20,41.1,C
4877,5:08:35,41.1,C
4878,5:08:50,41,C
4879,5:09:05,41,C
4880,5:09:20,41,C
4881,5:09:35,41,C
4882,5:09:50,41,C
4883,5:10:05,41,C
4884,5:10:20,41.1,C
4885,5:10:35,41,C
4886,5:10:50,41,C
4887,5:11:05,40.9,C
4888,5:11:20,41.1,C
4889,5:11:35,41.1,C
4890,5:11:50,41,C
4891,5:12:05,41,C
4892,5:12:20,41.1,C
4893,5:12:35,41.1,C
4894,5:12:50,41.1,C
4895,5:13:05,41,C
4896,5:13:20,41,C
4897,5:13:35,41,C
4898,5:13:50,41,C
4899,5:14:05,41,C
4900,5:14:20,41.1,C
4901,5:14:35,41,C
4902,5:14:50,41.1,C
4903,5:15:05,41.1,C
4904,5:15:20,41,C
4905,5:15:35,41.1,C
4906,5:15:50,41.1,C
4907,5:16:05,41,C
4908,5:16:20,41.1,C
4909,5:16:35,41.1,C
4910,5:16:50,41,C
4911,5:17:05,41,C
4912,5:17:20,41,C
4913,5:17:35,41.1,C
4914,5:17:50,41.1,C
4915,5:18:05,41.1,C
4916,5:18:20,41.1,C
4917,5:18:35,41.1,C
4918,5:18:50,41.1,C
4919,5:19:05,41.1,C
4920,5:19:20,41.1,C
4921,5:19:35,41.1,C
4922,5:19:50,41.1,C
4923,5:20:05,41,C
4924,5:20:20,41,C
4925,5:20:35,41.1,C
4926,5:20:50,41.1,C
4927,5:21:05,41,C
4928,5:21:20,41.1,C
4929,5:21:35,41.1,C
4930,5:21:50,41.1,C
4931,5:22:05,41.1,C
4932,5:22:20,41.1,C
4933,5:22:35,41.1,C
4934,5:22:50,41.1,C
4935,5:23:05,41.1,C
4936,5:23:20,41,C
4937,5:23:35,41,C
4938,5:23:50,41.1,C
4939,5:24:05,41.1,C
4940,5:24:20,41.1,C
4941,5:24:35,41.1,C
4942,5:24:50,41.1,C
4943,5:25:05,41.1,C
4944,5:25:20,41.1,C
4945,5:25:35,41.1,C
4946,5:25:50,41.1,C
4947,5:26:05,41.1,C
4948,5:26:20,41.1,C
4949,5:26:35,41.1,C
4950,5:26:50,41.1,C
4951,5:27:05,41.1,C
4952,5:27:20,41.1,C
4953,5:27:35,41.1,C
4954,5:27:50,41.1,C
4955,5:28:05,41.1,C
4956,5:28:20,41.1,C
4957,5:28:35,41.1,C
4958,5:28:50,41.1,C
4959,5:29:05,41.1,C
4960,5:29:20,41.1,C
4961,5:29:35,41.1,C
4962,5:29:50,41.1,C
4963,5:30:05,41.1,C
4964,5:30:20,41.1,C
4965,5:30:35,41.1,C
4966,5:30:50,41.1,C
4967,5:31:05,41.1,C
4968,5:31:20,41.1,C
4969,5:31:35,41.1,C
4970,5:31:50,41.1,C
4971,5:32:05,41.1,C
4972,5:32:20,41.1,C
4973,5:32:35,41.1,C
4974,5:32:50,41.1,C
4975,5:33:05,41.1,C
4976,5:33:20,41.1,C
4977,5:33:35,41.1,C
4978,5:33:50,41.1,C
4979,5:34:05,41.1,C
4980,5:34:20,41.1,C
4981,5:34:35,41.1,C
4982,5:34:50,41.1,C
4983,5:35:05,41.1,C
4984,5:35:20,41.1,C
4985,5:35:35,41.1,C
4986,5:35:50,41.1,C
4987,5:36:05,41.1,C
4988,5:36:20,41.1,C
4989,5:36:35,41.1,C
4990,5:36:50,41.1,C
4991,5:37:05,41.1,C
4992,5:37:20,41.1,C
4993,5:37:35,41.1,C
4994,5:37:50,41.1,C
4995,5:38:05,41.1,C
4996,5:38:20,41.1,C
4997,5:38:35,41.1,C
4998,5:38:50,41.1,C
4999,5:39:05,41,C
5000,5:39:20,41.1,C
5001,5:39:35,41.1,C
5002,5:39:50,41,C
5003,5:40:05,41,C
5004,5:40:20,41.1,C
5005,5:40:35,41.1,C
5006,5:40:50,41.1,C
5007,5:41:05,41.1,C
5008,5:41:20,41.1,C
5009,5:41:35,41.1,C
5010,5:41:50,41.1,C
5011,5:42:05,41.1,C
5012,5:42:20,41.1,C
5013,5:42:35,41.1,C
5014,5:42:50,41.1,C
5015,5:43:05,41.1,C
5016,5:43:20,41.1,C
5017,5:43:35,41.1,C
5018,5:43:50,41.1,C
5019,5:44:05,41.1,C
5020,5:44:20,41.1,C
5021,5:44:35,41.1,C
5022,5:44:50,41.1,C
5023,5:45:05,41.1,C
5024,5:45:20,41.1,C
5025,5:45:35,41.1,C
5026,5:45:50,41.1,C
5027,5:46:05,41.1,C
5028,5:46:20,41.1,C
5029,5:46:35,41.1,C
5030,5:46:50,41.1,C
5031,5:47:05,41.1,C
5032,5:47:20,41.1,C
5033,5:47:35,41.1,C
5034,5:47:50,41.1,C
5035,5:48:05,41.1,C
5036,5:48:20,41.1,C
5037,5:48:35,41.1,C
5038,5:48:50,41.1,C
5039,5:49:05,41.1,C
5040,5:49:20,41.1,C
5041,5:49:35,41.1,C
5042,5:49:50,41.1,C
5043,5:50:05,41.1,C
5044,5:50:20,41.1,C
5045,5:50:35,41.1,C
5046,5:50:50,41.1,C
5047,5:51:05,41.1,C
5048,5:51:20,41.1,C
5049,5:51:35,41.1,C
5050,5:51:50,41.1,C
5051,5:52:05,41.1,C
5052,5:52:20,41.1,C
5053,5:52:35,41.1,C
5054,5:52:50,41.1,C
5055,5:53:05,41.1,C
5056,5:53:20,41.1,C
5057,5:53:35,41.1,C
5058,5:53:50,41.1,C
5059,5:54:05,41.1,C
5060,5:54:20,41.1,C
5061,5:54:35,41.1,C
5062,5:54:50,41.1,C
5063,5:55:05,41.1,C
5064,5:55:20,41.1,C
5065,5:55:35,41.1,C
5066,5:55:50,41.1,C
5067,5:56:05,41.1,C
5068,5:56:20,41.1,C
5069,5:56:35,41.1,C
5070,5:56:50,41.1,C
5071,5:57:05,41.1,C
5072,5:57:20,41.1,C
5073,5:57:35,41.1,C
5074,5:57:50,41.1,C
5075,5:58:05,41.1,C
5076,5:58:20,41.1,C
5077,5:58:35,41.1,C
5078,5:58:50,41.1,C
5079,5:59:05,41.1,C
5080,5:59:20,41.1,C
5081,5:59:35,41.1,C
5082,5:59:50,41.1,C
5083,6:00:05,41.1,C
5084,6:00:20,41.1,C
5085,6:00:35,41.1,C
5086,6:00:50,41.1,C
5087,6:01:05,41.1,C
5088,6:01:20,41.1,C
5089,6:01:35,41.1,C
5090,6:01:50,41.1,C
5091,6:02:05,41.1,C
5092,6:02:20,41.1,C
5093,6:02:35,41.1,C
5094,6:02:50,41.1,C
