No.s	Time	T1	Unit
2868	6:22:40	3.6	C
2869	6:22:55	3.7	C
2870	6:23:10	3.6	C
2871	6:23:25	3.7	C
2872	6:23:40	3.6	C
2873	6:23:55	3.6	C
2874	6:24:10	3.6	C
2875	6:24:25	3.6	C
2876	6:24:40	3.6	C
2877	6:24:55	3.6	C
2878	6:25:10	3.6	C
2879	6:25:25	3.6	C
2880	6:25:40	3.6	C
2881	6:25:55	3.6	C
2882	6:26:10	3.6	C
2883	6:26:25	3.6	C
2884	6:26:40	3.6	C
2885	6:26:55	3.6	C
2886	6:27:10	3.6	C
2887	6:27:25	3.6	C
2888	6:27:40	3.6	C
2889	6:27:55	3.6	C
2890	6:28:10	3.6	C
2891	6:28:25	3.7	C
2892	6:28:40	3.7	C
2893	6:28:55	3.6	C
2894	6:29:10	3.7	C
2895	6:29:25	3.6	C
2896	6:29:40	3.7	C
2897	6:29:55	3.6	C
2898	6:30:10	3.6	C
2899	6:30:25	3.6	C
2900	6:30:40	3.6	C
2901	6:30:55	3.6	C
2902	6:31:10	3.6	C
2903	6:31:25	3.7	C
2904	6:31:40	3.6	C
2905	6:31:55	3.6	C
2906	6:32:10	3.6	C
2907	6:32:25	3.6	C
2908	6:32:40	3.6	C
2909	6:32:55	3.7	C
2910	6:33:10	3.6	C
2911	6:33:25	3.7	C
2912	6:33:40	3.7	C
2913	6:33:55	3.7	C
2914	6:34:10	3.7	C
2915	6:34:25	3.7	C
2916	6:34:40	3.7	C
2917	6:34:55	3.7	C
2918	6:35:10	3.7	C
2919	6:35:25	3.7	C
2920	6:35:40	3.7	C
2921	6:35:55	3.7	C
2922	6:36:10	3.7	C
2923	6:36:25	3.7	C
2924	6:36:40	3.7	C
2925	6:36:55	3.7	C
2926	6:37:10	3.7	C
2927	6:37:25	3.7	C
2928	6:37:40	3.8	C
2929	6:37:55	3.8	C
2930	6:38:10	3.8	C
2931	6:38:25	3.8	C
2932	6:38:40	3.8	C
2933	6:38:55	3.8	C
2934	6:39:10	3.8	C
2935	6:39:25	3.8	C
2936	6:39:40	3.8	C
2937	6:39:55	3.8	C
2938	6:40:10	3.8	C
2939	6:40:25	3.8	C
2940	6:40:40	3.8	C
2941	6:40:55	3.8	C
2942	6:41:10	3.8	C
2943	6:41:25	3.8	C
2944	6:41:40	3.8	C
2945	6:41:55	3.7	C
2946	6:42:10	3.8	C
2947	6:42:25	3.8	C
2948	6:42:40	3.8	C
2949	6:42:55	3.7	C
2950	6:43:10	3.7	C
2951	6:43:25	3.8	C
2952	6:43:40	3.8	C
2953	6:43:55	3.7	C
2954	6:44:10	3.7	C
2955	6:44:25	3.7	C
2956	6:44:40	3.7	C
2957	6:44:55	3.7	C
2958	6:45:10	3.7	C
2959	6:45:25	3.7	C
2960	6:45:40	3.6	C
2961	6:45:55	3.6	C
2962	6:46:10	3.7	C
2963	6:46:25	3.6	C
2964	6:46:40	3.6	C
2965	6:46:55	3.6	C
2966	6:47:10	3.7	C
2967	6:47:25	3.6	C
2968	6:47:40	3.6	C
2969	6:47:55	3.6	C
2970	6:48:10	3.6	C
2971	6:48:25	3.6	C
2972	6:48:40	3.6	C
2973	6:48:55	3.6	C
2974	6:49:10	3.7	C
2975	6:49:25	3.6	C
2976	6:49:40	3.6	C
2977	6:49:55	3.6	C
2978	6:50:10	3.6	C
2979	6:50:25	3.6	C
2980	6:50:40	3.6	C
2981	6:50:55	3.6	C
2982	6:51:10	3.7	C
2983	6:51:25	3.7	C
2984	6:51:40	3.7	C
2985	6:51:55	3.6	C
2986	6:52:10	3.6	C
2987	6:52:25	3.6	C
2988	6:52:40	3.6	C
2989	6:52:55	3.6	C
2990	6:53:10	3.7	C
2991	6:53:25	3.6	C
2992	6:53:40	3.6	C
2993	6:53:55	3.6	C
2994	6:54:10	3.7	C
2995	6:54:25	3.7	C
2996	6:54:40	3.7	C
2997	6:54:55	3.6	C
2998	6:55:10	3.6	C
2999	6:55:25	3.6	C
3000	6:55:40	3.6	C
3001	6:55:55	3.6	C
3002	6:56:10	3.6	C
3003	6:56:25	3.6	C
3004	6:56:40	3.6	C
3005	6:56:55	3.6	C
3006	6:57:10	3.6	C
3007	6:57:25	3.6	C
3008	6:57:40	3.6	C
3009	6:57:55	3.6	C
3010	6:58:10	3.6	C
3011	6:58:25	3.6	C
3012	6:58:40	3.6	C
3013	6:58:55	3.6	C
3014	6:59:10	3.6	C
3015	6:59:25	3.6	C
3016	6:59:40	3.6	C
3017	6:59:55	3.6	C
3018	7:00:10	3.6	C
3019	7:00:25	3.6	C
3020	7:00:40	3.6	C
3021	7:00:55	3.6	C
3022	7:01:10	3.6	C
3023	7:01:25	3.6	C
3024	7:01:40	3.6	C
3025	7:01:55	3.6	C
3026	7:02:10	3.6	C
3027	7:02:25	3.6	C
3028	7:02:40	3.6	C
3029	7:02:55	3.6	C
3030	7:03:10	3.6	C
3031	7:03:25	3.6	C
3032	7:03:40	3.6	C
3033	7:03:55	3.6	C
3034	7:04:10	3.6	C
3035	7:04:25	3.6	C
3036	7:04:40	3.6	C
3037	7:04:55	3.6	C
3038	7:05:10	3.6	C
3039	7:05:25	3.6	C
3040	7:05:40	3.6	C
3041	7:05:55	3.6	C
3042	7:06:10	3.6	C
3043	7:06:25	3.6	C
3044	7:06:40	3.6	C
3045	7:06:55	3.6	C
3046	7:07:10	3.6	C
3047	7:07:25	3.6	C
3048	7:07:40	3.6	C
3049	7:07:55	3.6	C
3050	7:08:10	3.6	C
3051	7:08:25	3.6	C
3052	7:08:40	3.6	C
3053	7:08:55	3.6	C
3054	7:09:10	3.6	C
3055	7:09:25	3.6	C
3056	7:09:40	3.6	C
3057	7:09:55	3.6	C
3058	7:10:10	3.6	C
3059	7:10:25	3.6	C
3060	7:10:40	3.6	C
3061	7:10:55	3.6	C
3062	7:11:10	3.6	C
3063	7:11:25	3.6	C
3064	7:11:40	3.7	C
3065	7:11:55	3.6	C
3066	7:12:10	3.6	C
3067	7:12:25	3.6	C
3068	7:12:40	3.6	C
3069	7:12:55	3.6	C
3070	7:13:10	3.6	C
3071	7:13:25	3.6	C
3072	7:13:40	3.6	C
3073	7:13:55	3.6	C
3074	7:14:10	3.6	C
3075	7:14:25	3.6	C
3076	7:14:40	3.6	C
3077	7:14:55	3.6	C
3078	7:15:10	3.6	C
3079	7:15:25	3.6	C
3080	7:15:40	3.6	C
3081	7:15:55	3.6	C
3082	7:16:10	3.6	C
3083	7:16:25	3.6	C
3084	7:16:40	3.6	C
3085	7:16:55	3.6	C
3086	7:17:10	3.6	C
3087	7:17:25	3.6	C
3088	7:17:40	3.6	C
3089	7:17:55	3.6	C
3090	7:18:10	3.6	C
3091	7:18:25	3.6	C
3092	7:18:40	3.6	C
3093	7:18:55	3.6	C
3094	7:19:10	3.7	C
3095	7:19:25	3.7	C
3096	7:19:40	3.6	C
3097	7:19:55	3.6	C
3098	7:20:10	3.7	C
3099	7:20:25	3.7	C
3100	7:20:40	3.6	C
3101	7:20:55	3.6	C
3102	7:21:10	3.7	C
3103	7:21:25	3.7	C
3104	7:21:40	3.6	C
3105	7:21:55	3.6	C
3106	7:22:10	3.6	C
3107	7:22:25	3.6	C
3108	7:22:40	3.7	C
3109	7:22:55	3.6	C
3110	7:23:10	3.6	C
3111	7:23:25	3.6	C
3112	7:23:40	3.6	C
3113	7:23:55	3.6	C
3114	7:24:10	3.6	C
3115	7:24:25	3.6	C
3116	7:24:40	3.7	C
3117	7:24:55	3.7	C
3118	7:25:10	3.7	C
3119	7:25:25	3.7	C
3120	7:25:40	3.7	C
3121	7:25:55	3.7	C
3122	7:26:10	3.7	C
3123	7:26:25	3.7	C
3124	7:26:40	3.7	C
3125	7:26:55	3.7	C
3126	7:27:10	3.7	C
3127	7:27:25	3.7	C
3128	7:27:40	3.7	C
3129	7:27:55	3.7	C
3130	7:28:10	3.7	C
3131	7:28:25	3.7	C
3132	7:28:40	3.7	C
3133	7:28:55	3.7	C
3134	7:29:10	3.8	C
3135	7:29:25	3.8	C
3136	7:29:40	3.8	C
3137	7:29:55	3.8	C
3138	7:30:10	3.8	C
3139	7:30:25	3.8	C
3140	7:30:40	3.8	C
3141	7:30:55	3.8	C
3142	7:31:10	3.8	C
3143	7:31:25	3.8	C
3144	7:31:40	3.8	C
3145	7:31:55	3.7	C
3146	7:32:10	3.8	C
3147	7:32:25	3.8	C
3148	7:32:40	3.8	C
3149	7:32:55	3.8	C
3150	7:33:10	3.8	C
3151	7:33:25	3.8	C
3152	7:33:40	3.8	C
3153	7:33:55	3.8	C
3154	7:34:10	3.8	C
3155	7:34:25	3.8	C
3156	7:34:40	3.8	C
3157	7:34:55	3.8	C
3158	7:35:10	3.8	C
3159	7:35:25	3.8	C
3160	7:35:40	3.7	C
3161	7:35:55	3.7	C
3162	7:36:10	3.8	C
3163	7:36:25	3.7	C
3164	7:36:40	3.8	C
3165	7:36:55	3.7	C
3166	7:37:10	3.7	C
3167	7:37:25	3.7	C
3168	7:37:40	3.7	C
3169	7:37:55	3.7	C
3170	7:38:10	3.7	C
3171	7:38:25	3.7	C
3172	7:38:40	3.7	C
3173	7:38:55	3.7	C
3174	7:39:10	3.6	C
3175	7:39:25	3.6	C
3176	7:39:40	3.7	C
3177	7:39:55	3.6	C
3178	7:40:10	3.7	C
3179	7:40:25	3.7	C
3180	7:40:40	3.7	C
3181	7:40:55	3.6	C
3182	7:41:10	3.6	C
3183	7:41:25	3.6	C
3184	7:41:40	3.6	C
3185	7:41:55	3.6	C
3186	7:42:10	3.6	C
3187	7:42:25	3.7	C
3188	7:42:40	3.6	C
3189	7:42:55	3.6	C
3190	7:43:10	3.7	C
3191	7:43:25	3.7	C
3192	7:43:40	3.7	C
3193	7:43:55	3.6	C
3194	7:44:10	3.6	C
3195	7:44:25	3.6	C
3196	7:44:40	3.6	C
3197	7:44:55	3.7	C
3198	7:45:10	3.7	C
3199	7:45:25	3.7	C
3200	7:45:40	3.7	C
3201	7:45:55	3.6	C
3202	7:46:10	3.6	C
3203	7:46:25	3.5	C
3204	7:46:40	3.6	C
3205	7:46:55	3.6	C
3206	7:47:10	3.6	C
3207	7:47:25	3.6	C
3208	7:47:40	3.6	C
3209	7:47:55	3.6	C
3210	7:48:10	3.6	C
3211	7:48:25	3.6	C
3212	7:48:40	3.6	C
3213	7:48:55	3.6	C
3214	7:49:10	3.6	C
3215	7:49:25	3.6	C
3216	7:49:40	3.6	C
3217	7:49:55	3.6	C
3218	7:50:10	3.6	C
3219	7:50:25	3.6	C
3220	7:50:40	3.6	C
3221	7:50:55	3.6	C
3222	7:51:10	3.6	C
3223	7:51:25	3.6	C
3224	7:51:40	3.6	C
3225	7:51:55	3.6	C
3226	7:52:10	3.6	C
3227	7:52:25	3.6	C
3228	7:52:40	3.6	C
3229	7:52:55	3.6	C
3230	7:53:10	3.6	C
3231	7:53:25	3.6	C
3232	7:53:40	3.6	C
3233	7:53:55	3.6	C
3234	7:54:10	3.6	C
3235	7:54:25	3.6	C
3236	7:54:40	3.6	C
3237	7:54:55	3.6	C
3238	7:55:10	3.6	C
3239	7:55:25	3.6	C
3240	7:55:40	3.6	C
3241	7:55:55	3.6	C
3242	7:56:10	3.4	C
3243	7:56:25	3.6	C
3244	7:56:40	3.6	C
3245	7:56:55	3.6	C
3246	7:57:10	3.6	C
3247	7:57:25	3.6	C
3248	7:57:40	3.6	C
3249	7:57:55	3.5	C
3250	7:58:10	3.5	C
3251	7:58:25	3.5	C
3252	7:58:40	3.6	C
3253	7:58:55	3.6	C
3254	7:59:10	3.6	C
3255	7:59:25	3.6	C
3256	7:59:40	3.6	C
3257	7:59:55	3.6	C
3258	8:00:10	3.5	C
3259	8:00:25	3.6	C
3260	8:00:40	3.6	C
3261	8:00:55	3.6	C
3262	8:01:10	3.6	C
3263	8:01:25	3.6	C
3264	8:01:40	3.6	C
3265	8:01:55	3.6	C
3266	8:02:10	3.6	C
3267	8:02:25	3.6	C
3268	8:02:40	3.6	C
3269	8:02:55	3.6	C
3270	8:03:10	3.6	C
3271	8:03:25	3.6	C
3272	8:03:40	3.6	C
3273	8:03:55	3.6	C
3274	8:04:10	3.5	C
3275	8:04:25	3.6	C
3276	8:04:40	3.7	C
3277	8:04:55	3.6	C
3278	8:05:10	3.7	C
3279	8:05:25	3.6	C
3280	8:05:40	3.6	C
3281	8:05:55	3.7	C
3282	8:06:10	3.7	C
3283	8:06:25	3.6	C
3284	8:06:40	3.6	C
3285	8:06:55	3.6	C
3286	8:07:10	3.6	C
3287	8:07:25	3.6	C
3288	8:07:40	3.6	C
3289	8:07:55	3.6	C
3290	8:08:10	3.6	C
3291	8:08:25	3.6	C
3292	8:08:40	3.6	C
3293	8:08:55	3.6	C
3294	8:09:10	3.6	C
3295	8:09:25	3.6	C
3296	8:09:40	3.6	C
3297	8:09:55	3.6	C
3298	8:10:10	3.6	C
3299	8:10:25	3.6	C
3300	8:10:40	3.6	C
3301	8:10:55	3.6	C
3302	8:11:10	3.6	C
3303	8:11:25	3.6	C
3304	8:11:40	3.6	C
3305	8:11:55	3.6	C
3306	8:12:10	3.6	C
3307	8:12:25	3.7	C
3308	8:12:40	3.6	C
3309	8:12:55	3.6	C
3310	8:13:10	3.7	C
3311	8:13:25	3.6	C
3312	8:13:40	3.6	C
3313	8:13:55	3.7	C
3314	8:14:10	3.6	C
3315	8:14:25	3.6	C
3316	8:14:40	3.7	C
3317	8:14:55	3.6	C
3318	8:15:10	3.7	C
3319	8:15:25	3.6	C
3320	8:15:40	3.6	C
3321	8:15:55	3.7	C
3322	8:16:10	3.6	C
3323	8:16:25	3.6	C
3324	8:16:40	3.6	C
3325	8:16:55	3.7	C
3326	8:17:10	3.7	C
3327	8:17:25	3.6	C
3328	8:17:40	3.7	C
3329	8:17:55	3.6	C
3330	8:18:10	3.7	C
3331	8:18:25	3.7	C
3332	8:18:40	3.7	C
3333	8:18:55	3.7	C
3334	8:19:10	3.7	C
3335	8:19:25	3.7	C
3336	8:19:40	3.7	C
3337	8:19:55	3.9	C
3338	8:20:10	4.3	C
3339	8:20:25	5	C
3340	8:20:40	5.8	C
3341	8:20:55	6.8	C
3342	8:21:10	7.8	C
3343	8:21:25	8.8	C
3344	8:21:40	9.5	C
3345	8:21:55	10.1	C
3346	8:22:10	10.5	C
3347	8:22:25	10.9	C
3348	8:22:40	11.3	C
3349	8:22:55	11.6	C
3350	8:23:10	11.7	C
3351	8:23:25	11.9	C
3352	8:23:40	11.9	C
3353	8:23:55	12.1	C
3354	8:24:10	12.2	C
3355	8:24:25	12.2	C
3356	8:24:40	12.3	C
3357	8:24:55	12.3	C
3358	8:25:10	12.5	C
3359	8:25:25	12.6	C
3360	8:25:40	12.6	C
3361	8:25:55	12.7	C
3362	8:26:10	12.8	C
3363	8:26:25	12.8	C
3364	8:26:40	12.7	C
3365	8:26:55	12.6	C
3366	8:27:10	12.7	C
3367	8:27:25	12.7	C
3368	8:27:40	12.8	C
3369	8:27:55	12.9	C
3370	8:28:10	12.9	C
3371	8:28:25	13.1	C
3372	8:28:40	13.1	C
3373	8:28:55	13.3	C
3374	8:29:10	13.3	C
3375	8:29:25	13.4	C
3376	8:29:40	13.5	C
3377	8:29:55	13.6	C
3378	8:30:10	13.7	C
3379	8:30:25	13.8	C
3380	8:30:40	13.8	C
3381	8:30:55	13.8	C
3382	8:31:10	13.9	C
3383	8:31:25	14.1	C
3384	8:31:40	14.1	C
3385	8:31:55	14.2	C
3386	8:32:10	14.3	C
3387	8:32:25	14.3	C
3388	8:32:40	14.5	C
3389	8:32:55	14.6	C
3390	8:33:10	14.6	C
3391	8:33:25	14.7	C
3392	8:33:40	14.8	C
3393	8:33:55	14.8	C
3394	8:34:10	14.9	C
3395	8:34:25	15.1	C
3396	8:34:40	15.1	C
3397	8:34:55	15.2	C
3398	8:35:10	15.3	C
3399	8:35:25	15.4	C
3400	8:35:40	15.4	C
3401	8:35:55	15.5	C
3402	8:36:10	15.6	C
3403	8:36:25	15.6	C
3404	8:36:40	15.6	C
3405	8:36:55	15.7	C
3406	8:37:10	15.8	C
3407	8:37:25	15.8	C
3408	8:37:40	15.9	C
3409	8:37:55	16	C
3410	8:38:10	16	C
3411	8:38:25	16.2	C
3412	8:38:40	16.2	C
3413	8:38:55	16.3	C
3414	8:39:10	16.3	C
3415	8:39:25	16.4	C
3416	8:39:40	16.4	C
3417	8:39:55	16.6	C
3418	8:40:10	16.6	C
3419	8:40:25	16.7	C
3420	8:40:40	16.7	C
3421	8:40:55	16.8	C
3422	8:41:10	16.9	C
3423	8:41:25	16.9	C
3424	8:41:40	17	C
3425	8:41:55	17.1	C
3426	8:42:10	17.1	C
3427	8:42:25	17.2	C
3428	8:42:40	17.2	C
3429	8:42:55	17.3	C
3430	8:43:10	17.3	C
3431	8:43:25	17.4	C
3432	8:43:40	17.4	C
3433	8:43:55	17.5	C
3434	8:44:10	17.6	C
3435	8:44:25	17.6	C
3436	8:44:40	17.6	C
3437	8:44:55	17.7	C
3438	8:45:10	17.7	C
3439	8:45:25	17.8	C
3440	8:45:40	17.9	C
3441	8:45:55	17.9	C
3442	8:46:10	17.9	C
3443	8:46:25	18.1	C
3444	8:46:40	18.1	C
3445	8:46:55	18.1	C
3446	8:47:10	18.2	C
3447	8:47:25	18.2	C
3448	8:47:40	18.2	C
3449	8:47:55	18.3	C
3450	8:48:10	18.4	C
3451	8:48:25	18.4	C
3452	8:48:40	18.4	C
3453	8:48:55	18.4	C
3454	8:49:10	18.6	C
3455	8:49:25	18.6	C
3456	8:49:40	18.6	C
3457	8:49:55	18.6	C
3458	8:50:10	18.7	C
3459	8:50:25	18.7	C
3460	8:50:40	18.8	C
3461	8:50:55	18.8	C
3462	8:51:10	18.8	C
3463	8:51:25	18.9	C
3464	8:51:40	18.9	C
3465	8:51:55	18.9	C
3466	8:52:10	19	C
3467	8:52:25	19.1	C
3468	8:52:40	19.1	C
3469	8:52:55	19.2	C
3470	8:53:10	19.3	C
3471	8:53:25	19.2	C
3472	8:53:40	19.2	C
3473	8:53:55	19.3	C
3474	8:54:10	19.3	C
3475	8:54:25	19.4	C
3476	8:54:40	19.4	C
3477	8:54:55	19.5	C
3478	8:55:10	19.4	C
3479	8:55:25	19.6	C
3480	8:55:40	19.6	C
3481	8:55:55	19.6	C
3482	8:56:10	19.6	C
3483	8:56:25	19.7	C
3484	8:56:40	19.7	C
3485	8:56:55	19.7	C
3486	8:57:10	19.8	C
3487	8:57:25	19.8	C
3488	8:57:40	19.8	C
3489	8:57:55	19.8	C
3490	8:58:10	19.9	C
3491	8:58:25	19.9	C
3492	8:58:40	20	C
3493	8:58:55	20	C
3494	8:59:10	19.9	C
3495	8:59:25	19.9	C
3496	8:59:40	20	C
3497	8:59:55	20.1	C
3498	9:00:10	20.1	C
3499	9:00:25	20.1	C
3500	9:00:40	20.1	C
3501	9:00:55	20.2	C
3502	9:01:10	20.2	C
3503	9:01:25	20.3	C
3504	9:01:40	20.3	C
3505	9:01:55	20.3	C
3506	9:02:10	20.3	C
3507	9:02:25	20.4	C
3508	9:02:40	20.3	C
3509	9:02:55	20.4	C
3510	9:03:10	20.4	C
3511	9:03:25	20.4	C
3512	9:03:40	20.4	C
3513	9:03:55	20.5	C
3514	9:04:10	20.5	C
3515	9:04:25	20.5	C
3516	9:04:40	20.6	C
3517	9:04:55	20.6	C
3518	9:05:10	20.7	C
3519	9:05:25	20.7	C
3520	9:05:40	20.7	C
3521	9:05:55	20.7	C
3522	9:06:10	20.7	C
3523	9:06:25	20.8	C
3524	9:06:40	20.8	C
3525	9:06:55	20.8	C
3526	9:07:10	20.8	C
3527	9:07:25	20.8	C
3528	9:07:40	20.9	C
3529	9:07:55	20.9	C
3530	9:08:10	20.9	C
3531	9:08:25	20.9	C
3532	9:08:40	20.9	C
3533	9:08:55	20.9	C
3534	9:09:10	20.9	C
3535	9:09:25	20.9	C
3536	9:09:40	21	C
3537	9:09:55	20.9	C
3538	9:10:10	21.1	C
3539	9:10:25	21	C
3540	9:10:40	21.1	C
3541	9:10:55	21.1	C
3542	9:11:10	21.2	C
3543	9:11:25	21.1	C
3544	9:11:40	21.2	C
3545	9:11:55	21.2	C
3546	9:12:10	21.2	C
3547	9:12:25	21.2	C
3548	9:12:40	21.3	C
3549	9:12:55	21.2	C
3550	9:13:10	21.3	C
3551	9:13:25	21.3	C
3552	9:13:40	21.3	C
3553	9:13:55	21.3	C
3554	9:14:10	21.3	C
3555	9:14:25	21.3	C
3556	9:14:40	21.3	C
3557	9:14:55	21.3	C
3558	9:15:10	21.3	C
3559	9:15:25	21.4	C
3560	9:15:40	21.4	C
3561	9:15:55	21.4	C
3562	9:16:10	21.6	C
3563	9:16:25	21.6	C
3564	9:16:40	21.5	C
3565	9:16:55	21.6	C
3566	9:17:10	21.6	C
3567	9:17:25	21.6	C
3568	9:17:40	21.6	C
3569	9:17:55	21.6	C
3570	9:18:10	21.6	C
3571	9:18:25	21.6	C
3572	9:18:40	21.6	C
3573	9:18:55	21.7	C
3574	9:19:10	21.7	C
3575	9:19:25	21.7	C
3576	9:19:40	21.7	C
3577	9:19:55	21.8	C
3578	9:20:10	21.7	C
3579	9:20:25	21.7	C
3580	9:20:40	21.8	C
3581	9:20:55	21.8	C
3582	9:21:10	21.8	C
3583	9:21:25	21.8	C
3584	9:21:40	21.8	C
3585	9:21:55	21.8	C
3586	9:22:10	21.9	C
3587	9:22:25	21.8	C
3588	9:22:40	21.8	C
3589	9:22:55	21.8	C
3590	9:23:10	21.9	C
3591	9:23:25	21.9	C
3592	9:23:40	21.9	C
3593	9:23:55	21.9	C
3594	9:24:10	21.9	C
3595	9:24:25	21.9	C
3596	9:24:40	21.9	C
3597	9:24:55	22	C
3598	9:25:10	22	C
3599	9:25:25	22	C
3600	9:25:40	22	C
3601	9:25:55	22	C
3602	9:26:10	22.1	C
3603	9:26:25	22.1	C
3604	9:26:40	22.1	C
3605	9:26:55	22.1	C
3606	9:27:10	22.1	C
3607	9:27:25	22.1	C
3608	9:27:40	22.1	C
3609	9:27:55	22.1	C
3610	9:28:10	22.2	C
3611	9:28:25	22.2	C
3612	9:28:40	22.2	C
3613	9:28:55	22.2	C
3614	9:29:10	22.2	C
3615	9:29:25	22.1	C
3616	9:29:40	22.1	C
3617	9:29:55	22.1	C
3618	9:30:10	22.2	C
3619	9:30:25	22.2	C
3620	9:30:40	22.2	C
3621	9:30:55	22.2	C
3622	9:31:10	22.2	C
3623	9:31:25	22.2	C
3624	9:31:40	22.2	C
3625	9:31:55	22.3	C
3626	9:32:10	22.2	C
3627	9:32:25	22.2	C
3628	9:32:40	22.3	C
3629	9:32:55	22.3	C
3630	9:33:10	22.3	C
3631	9:33:25	22.3	C
3632	9:33:40	22.3	C
3633	9:33:55	22.3	C
3634	9:34:10	22.3	C
3635	9:34:25	22.3	C
3636	9:34:40	22.3	C
3637	9:34:55	22.3	C
3638	9:35:10	22.3	C
3639	9:35:25	22.3	C
3640	9:35:40	22.3	C
3641	9:35:55	22.4	C
3642	9:36:10	22.4	C
3643	9:36:25	22.3	C
3644	9:36:40	22.4	C
3645	9:36:55	22.4	C
3646	9:37:10	22.4	C
3647	9:37:25	22.4	C
3648	9:37:40	22.4	C
3649	9:37:55	22.4	C
3650	9:38:10	22.4	C
3651	9:38:25	22.4	C
3652	9:38:40	22.4	C
3653	9:38:55	22.4	C
3654	9:39:10	22.5	C
3655	9:39:25	22.5	C
3656	9:39:40	22.4	C
3657	9:39:55	22.5	C
3658	9:40:10	22.6	C
3659	9:40:25	22.6	C
3660	9:40:40	22.5	C
3661	9:40:55	22.5	C
3662	9:41:10	22.5	C
3663	9:41:25	22.5	C
3664	9:41:40	22.5	C
3665	9:41:55	22.6	C
3666	9:42:10	22.5	C
3667	9:42:25	22.6	C
3668	9:42:40	22.6	C
3669	9:42:55	22.6	C
3670	9:43:10	22.6	C
3671	9:43:25	22.6	C
3672	9:43:40	22.6	C
3673	9:43:55	22.6	C
3674	9:44:10	22.6	C
3675	9:44:25	22.6	C
3676	9:44:40	22.6	C
3677	9:44:55	22.6	C
3678	9:45:10	22.6	C
3679	9:45:25	22.6	C
3680	9:45:40	22.6	C
3681	9:45:55	22.6	C
3682	9:46:10	22.6	C
3683	9:46:25	22.7	C
3684	9:46:40	22.7	C
3685	9:46:55	22.7	C
3686	9:47:10	22.7	C
3687	9:47:25	22.7	C
3688	9:47:40	22.7	C
3689	9:47:55	22.7	C
3690	9:48:10	22.7	C
3691	9:48:25	22.7	C
3692	9:48:40	22.7	C
3693	9:48:55	22.7	C
3694	9:49:10	22.7	C
3695	9:49:25	22.7	C
3696	9:49:40	22.7	C
3697	9:49:55	22.7	C
3698	9:50:10	22.7	C
3699	9:50:25	22.7	C
3700	9:50:40	22.7	C
3701	9:50:55	22.7	C
3702	9:51:10	22.7	C
3703	9:51:25	22.7	C
3704	9:51:40	22.7	C
3705	9:51:55	22.7	C
3706	9:52:10	22.7	C
3707	9:52:25	22.8	C
3708	9:52:40	22.8	C
3709	9:52:55	22.8	C
3710	9:53:10	22.8	C
3711	9:53:25	22.8	C
3712	9:53:40	22.7	C
3713	9:53:55	22.7	C
3714	9:54:10	22.7	C
3715	9:54:25	22.8	C
3716	9:54:40	22.8	C
3717	9:54:55	22.8	C
3718	9:55:10	22.8	C
3719	9:55:25	22.8	C
3720	9:55:40	22.8	C
3721	9:55:55	22.8	C
3722	9:56:10	22.8	C
3723	9:56:25	22.8	C
3724	9:56:40	22.9	C
3725	9:56:55	22.8	C
3726	9:57:10	22.9	C
3727	9:57:25	22.9	C
3728	9:57:40	22.9	C
3729	9:57:55	22.9	C
3730	9:58:10	22.9	C
3731	9:58:25	22.9	C
3732	9:58:40	22.9	C
3733	9:58:55	22.9	C
3734	9:59:10	22.9	C
3735	9:59:25	22.9	C
3736	9:59:40	22.9	C
3737	9:59:55	22.9	C
3738	10:00:10	22.9	C
3739	10:00:25	22.9	C
3740	10:00:40	22.9	C
3741	10:00:55	22.9	C
3742	10:01:10	22.9	C
3743	10:01:25	22.9	C
3744	10:01:40	22.9	C
3745	10:01:55	22.9	C
3746	10:02:10	22.9	C
3747	10:02:25	22.9	C
3748	10:02:40	22.9	C
3749	10:02:55	23	C
3750	10:03:10	22.9	C
3751	10:03:25	22.9	C
3752	10:03:40	22.9	C
3753	10:03:55	22.9	C
3754	10:04:10	22.9	C
3755	10:04:25	22.9	C
3756	10:04:40	22.9	C
3757	10:04:55	22.9	C
3758	10:05:10	22.9	C
3759	10:05:25	22.9	C
3760	10:05:40	23.1	C
3761	10:05:55	22.9	C
3762	10:06:10	22.9	C
3763	10:06:25	23	C
3764	10:06:40	22.9	C
3765	10:06:55	23	C
3766	10:07:10	23	C
3767	10:07:25	23	C
3768	10:07:40	23	C
3769	10:07:55	23	C
3770	10:08:10	22.9	C
3771	10:08:25	23	C
3772	10:08:40	23	C
3773	10:08:55	23	C
3774	10:09:10	23	C
3775	10:09:25	23	C
3776	10:09:40	23.1	C
3777	10:09:55	23.1	C
3778	10:10:10	23	C
3779	10:10:25	23	C
3780	10:10:40	23.1	C
3781	10:10:55	23.1	C
3782	10:11:10	23	C
3783	10:11:25	23	C
3784	10:11:40	23	C
3785	10:11:55	23.1	C
3786	10:12:10	23.1	C
3787	10:12:25	23.1	C
3788	10:12:40	23	C
3789	10:12:55	23.1	C
3790	10:13:10	23	C
3791	10:13:25	23	C
3792	10:13:40	23	C
3793	10:13:55	23.1	C
3794	10:14:10	23	C
3795	10:14:25	23.1	C
3796	10:14:40	23.1	C
3797	10:14:55	23.1	C
3798	10:15:10	23.1	C
3799	10:15:25	23.1	C
3800	10:15:40	23.1	C
3801	10:15:55	23.1	C
3802	10:16:10	23.1	C
3803	10:16:25	23.1	C
3804	10:16:40	23.1	C
